scenario,iteration,fuzzer_type,algorithm,handover_count,handover_rate,vulnerability_count,vulnerabilities_list,jain_fairness_index,avg_sinr_db,sinr_5th_percentile_db,avg_throughput_mbps,throughput_5th_percentile_mbps,avg_transmission_time_ms,load_std,has_ping_pong,has_qoe_violation,has_unfairness
Emergency (BS Outage),19,Random-Fuzzer,Utility,21,0.7,3,"['Ping-Pong: 22 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.04 dB (Severity: 1)', 'Unfairness: Jain Index = 0.05 (Severity: 2)']",0.0540335571892909,4.4960284,-3.612724554538727,30.941774,7.133603620529175,0.747183,0.03651483716701107,True,True,True
Emergency (BS Outage),0,Random-Fuzzer,ML-Based,16,0.5333333333333333,2,"['QoS Violation: Avg High Prio SINR = -0.28 dB (Severity: 3)', 'Unfairness: Jain Index = 0.12 (Severity: 2)']",0.1238706876225433,1.4537661,-10.0,22.640448,1.8810487985610962,1.635504,0.04714045207910317,False,True,True
Emergency (BS Outage),1,Random-Fuzzer,ML-Based,29,0.9666666666666667,1,['QoS Violation: Avg High Prio SINR = -9.02 dB (Severity: 3)'],0.6653368049653751,-9.404248,-10.0,2.3092408,1.8810487985610962,5.85437,0.20548046676563256,False,True,False
Emergency (BS Outage),2,Random-Fuzzer,ML-Based,10,0.3333333333333333,2,"['QoS Violation: Avg High Prio SINR = -7.01 dB (Severity: 3)', 'Unfairness: Jain Index = 0.05 (Severity: 2)']",0.046252788236174215,-8.804657,-10.0,4.1931677,1.8810487985610962,5.864646,0.20548046676563256,False,True,True
Emergency (BS Outage),3,Random-Fuzzer,ML-Based,12,0.4,2,"['Ping-Pong: 13 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.68 dB (Severity: 3)']",0.8964878916658737,-9.735336,-10.0,2.0487783,1.8810487985610962,6.136216,0.17040257344605167,True,True,False
Emergency (BS Outage),4,Random-Fuzzer,ML-Based,23,0.7666666666666667,3,"['Ping-Pong: 14 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -7.67 dB (Severity: 3)', 'Unfairness: Jain Index = 0.07 (Severity: 2)']",0.07086795678006956,-9.0147705,-10.0,3.4680443,1.8810487985610962,5.8490596,0.12171612389003691,True,True,True
Emergency (BS Outage),5,Random-Fuzzer,ML-Based,21,0.7,2,"['Ping-Pong: 24 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.64 dB (Severity: 3)']",0.525032886834339,-9.45132,-10.0,2.3692794,1.8810487985610962,5.9797683,0.19701475786045783,True,True,False
Emergency (BS Outage),6,Random-Fuzzer,ML-Based,25,0.8333333333333334,2,"['Ping-Pong: 24 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.47 dB (Severity: 3)']",0.6490753405104481,-9.346763,-10.0,2.365707,1.8810487985610962,5.8262267,0.11610978202322784,True,True,False
Emergency (BS Outage),7,Random-Fuzzer,ML-Based,21,0.7,3,"['Ping-Pong: 24 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -7.27 dB (Severity: 3)', 'Unfairness: Jain Index = 0.07 (Severity: 2)']",0.06600706928926667,-8.901954,-10.0,3.827705,1.8810487985610962,5.8875284,0.1690934433755271,True,True,True
Emergency (BS Outage),8,Random-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 28 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -7.67 dB (Severity: 3)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.03997608978060102,-9.06999,-10.0,4.1624618,1.8810487985610962,6.073121,0.11610978202322784,True,True,True
Emergency (BS Outage),9,Random-Fuzzer,ML-Based,26,0.8666666666666667,3,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.71 dB (Severity: 3)', 'Unfairness: Jain Index = 0.28 (Severity: 1)']",0.2823985203602118,-9.319079,-10.0,2.5866156,1.8810487985610962,5.8993316,0.15729189661499007,True,True,True
Emergency (BS Outage),10,Random-Fuzzer,ML-Based,29,0.9666666666666667,2,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.88 dB (Severity: 3)']",0.5754225648730997,-9.397418,-10.0,2.3859038,1.8810487985610962,5.92936,0.09660917830792959,True,True,False
Emergency (BS Outage),11,Random-Fuzzer,ML-Based,22,0.7333333333333333,2,"['Ping-Pong: 29 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.17 dB (Severity: 3)']",0.419010370441088,-9.463054,-10.0,2.377173,1.8810487985610962,5.968033,0.17040257344605164,True,True,False
Emergency (BS Outage),12,Random-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 28 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.12 dB (Severity: 3)', 'Unfairness: Jain Index = 0.27 (Severity: 1)']",0.27188996410716454,-9.249355,-10.0,2.778469,1.8810487985610962,5.945511,0.10110500592068734,True,True,True
Emergency (BS Outage),13,Random-Fuzzer,ML-Based,23,0.7666666666666667,2,"['Ping-Pong: 27 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -10.00 dB (Severity: 3)']",0.9999998410542806,-10.0,-10.0,1.881049,1.8810487985610962,6.3794208,0.15250986610465322,True,True,False
Emergency (BS Outage),14,Random-Fuzzer,ML-Based,24,0.8,3,"['Ping-Pong: 27 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -7.14 dB (Severity: 3)', 'Unfairness: Jain Index = 0.07 (Severity: 2)']",0.06861894212610127,-8.663165,-10.0,4.1890116,1.8810487985610962,5.7187824,0.1253144193766372,True,True,True
Emergency (BS Outage),15,Random-Fuzzer,ML-Based,27,0.9,2,"['Ping-Pong: 27 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.20 dB (Severity: 3)']",0.6545294616973358,-9.384328,-10.0,2.3283238,1.8810487985610962,5.8425827,0.10036968702787748,True,True,False
Emergency (BS Outage),16,Random-Fuzzer,ML-Based,26,0.8666666666666667,3,"['Ping-Pong: 28 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.23 dB (Severity: 3)', 'Unfairness: Jain Index = 0.05 (Severity: 2)']",0.048930622568511765,-8.282331,-10.0,5.219346,1.8810487985610962,5.6167407,0.09349192874650059,True,True,True
Emergency (BS Outage),17,Random-Fuzzer,ML-Based,26,0.8666666666666667,3,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.63 dB (Severity: 3)', 'Unfairness: Jain Index = 0.09 (Severity: 2)']",0.09386013574506111,-9.329334,-10.0,2.9903078,1.8810487985610962,6.0460176,0.15444044759016934,True,True,True
Emergency (BS Outage),18,Random-Fuzzer,ML-Based,29,0.9666666666666667,3,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -7.43 dB (Severity: 3)', 'Unfairness: Jain Index = 0.13 (Severity: 2)']",0.13275768210040031,-8.732693,-10.0,3.9506104,1.8810487985610962,5.817266,0.07503085784948504,True,True,True
Emergency (BS Outage),19,Random-Fuzzer,ML-Based,27,0.9,2,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.10 dB (Severity: 3)']",0.4233195618406336,-9.422528,-10.0,2.423759,1.8810487985610962,5.9591618,0.11674600476945508,True,True,False
High Load,0,AI-Fuzzer,Baseline,17,0.5666666666666667,2,"['QoS Violation: Avg High Prio SINR = 2.05 dB (Severity: 2)', 'Unfairness: Jain Index = 0.40 (Severity: 1)']",0.39980621733035215,3.0288508,-5.5596236944198605,24.572918,4.84273316860199,0.8130685,0.04091896066558105,False,True,True
High Load,1,AI-Fuzzer,Baseline,17,0.5666666666666667,1,['Unfairness: Jain Index = 0.12 (Severity: 2)'],0.12353757347027636,5.051805,-3.5152692556381226,32.28639,7.2754316329956055,0.695332,0.03795317132067357,False,False,True
High Load,2,AI-Fuzzer,Baseline,17,0.5666666666666667,1,['Unfairness: Jain Index = 0.04 (Severity: 2)'],0.04324322530942822,4.3550944,-3.5628102779388424,29.579803,7.267111778259277,0.73314565,0.03300857495127505,False,False,True
High Load,3,AI-Fuzzer,Baseline,14,0.4666666666666667,2,"['Ping-Pong: 18 UEs oscillating (Severity: 3)', 'Unfairness: Jain Index = 0.05 (Severity: 2)']",0.05342989408094095,4.1903214,-4.782022166252136,30.184303,5.697653031349183,0.83797365,0.03637972167250478,True,False,True
High Load,4,AI-Fuzzer,Baseline,17,0.5666666666666667,3,"['Ping-Pong: 17 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.72 dB (Severity: 1)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.04275289151605927,4.1883326,-4.311549735069275,29.420765,6.226518988609314,0.7729456,0.03795317132067357,True,True,True
High Load,5,AI-Fuzzer,Baseline,15,0.5,3,"['Ping-Pong: 18 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.26 dB (Severity: 1)', 'Unfairness: Jain Index = 0.14 (Severity: 2)']",0.1360373107468307,3.1726074,-6.16850299835205,27.077986,4.343435668945313,0.9837172,0.05108849045109135,True,True,True
High Load,6,AI-Fuzzer,Baseline,15,0.5,2,"['Ping-Pong: 17 UEs oscillating (Severity: 3)', 'Unfairness: Jain Index = 0.05 (Severity: 2)']",0.05152604478216966,2.8006155,-4.452996456623077,25.57738,6.091404986381531,0.9275341,0.04232399326952568,True,False,True
High Load,7,AI-Fuzzer,Baseline,20,0.6666666666666666,2,"['Ping-Pong: 19 UEs oscillating (Severity: 3)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.04300114897883181,3.9043808,-3.141181433200836,27.827358,7.806517767906189,0.7182888,0.04232399326952568,True,False,True
High Load,8,AI-Fuzzer,Baseline,17,0.5666666666666667,3,"['Ping-Pong: 18 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.60 dB (Severity: 1)', 'Unfairness: Jain Index = 0.20 (Severity: 2)']",0.19900715479321435,4.3851943,-3.5018345117568965,28.925455,7.412828993797303,0.6590825,0.042323993269525684,True,True,True
High Load,9,AI-Fuzzer,Baseline,14,0.4666666666666667,3,"['Ping-Pong: 18 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.98 dB (Severity: 1)', 'Unfairness: Jain Index = 0.12 (Severity: 2)']",0.1190220834708906,3.7875285,-5.530776762962342,28.783274,4.873603081703186,0.895598,0.03637972167250478,True,True,True
High Load,10,AI-Fuzzer,Baseline,17,0.5666666666666667,3,"['Ping-Pong: 18 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.66 dB (Severity: 1)', 'Unfairness: Jain Index = 0.13 (Severity: 2)']",0.13134736510203585,3.228149,-4.479635691642761,26.814812,6.026804876327515,0.8960339,0.029251459650058015,True,True,True
High Load,11,AI-Fuzzer,Baseline,18,0.6,3,"['Ping-Pong: 19 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 1.32 dB (Severity: 2)', 'Unfairness: Jain Index = 0.11 (Severity: 2)']",0.11141989479356738,2.7376454,-4.617087352275848,24.86838,5.895523524284363,0.8825343,0.04500265031010758,True,True,True
High Load,12,AI-Fuzzer,Baseline,15,0.5,3,"['Ping-Pong: 19 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 2.03 dB (Severity: 2)', 'Unfairness: Jain Index = 0.06 (Severity: 2)']",0.06305761469754537,3.8401718,-4.486955666542054,29.182034,6.018926382064819,0.88128763,0.048745417506841415,True,True,True
High Load,13,AI-Fuzzer,Baseline,12,0.4,3,"['Ping-Pong: 15 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 2.39 dB (Severity: 2)', 'Unfairness: Jain Index = 0.09 (Severity: 2)']",0.09394840397847713,3.153646,-4.1828745126724245,25.715405,6.39492781162262,0.83507854,0.04368385823855695,True,True,True
High Load,14,AI-Fuzzer,Baseline,17,0.5666666666666667,3,"['Ping-Pong: 16 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 1.21 dB (Severity: 2)', 'Unfairness: Jain Index = 0.21 (Severity: 1)']",0.2139840552886631,4.802432,-4.037858939170837,32.050327,6.571914148330689,0.7435673,0.046283880555343576,True,True,True
High Load,15,AI-Fuzzer,Baseline,15,0.5,3,"['Ping-Pong: 17 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.07 dB (Severity: 1)', 'Unfairness: Jain Index = 0.30 (Severity: 1)']",0.3026083562055632,4.572596,-3.7227699041366575,29.394497,6.999965667724609,0.6415416,0.039463936418252604,True,True,True
High Load,16,AI-Fuzzer,Baseline,14,0.4666666666666667,3,"['Ping-Pong: 17 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.48 dB (Severity: 1)', 'Unfairness: Jain Index = 0.07 (Severity: 2)']",0.07236325292608475,2.6029143,-4.127498817443848,23.929369,6.452989006042481,0.8679887,0.04368385823855695,True,True,True
High Load,17,AI-Fuzzer,Baseline,15,0.5,3,"['Ping-Pong: 15 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 1.93 dB (Severity: 2)', 'Unfairness: Jain Index = 0.05 (Severity: 2)']",0.04656024846629643,1.3541983,-6.374660849571228,21.268719,4.112235975265503,1.1794069,0.03637972167250478,True,True,True
High Load,18,AI-Fuzzer,Baseline,17,0.5666666666666667,3,"['Ping-Pong: 17 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 1.51 dB (Severity: 2)', 'Unfairness: Jain Index = 0.20 (Severity: 1)']",0.20265653517298307,2.293838,-5.412327408790588,23.561682,5.021144080162049,0.964811,0.03795317132067358,True,True,True
High Load,19,AI-Fuzzer,Baseline,19,0.6333333333333333,3,"['Ping-Pong: 21 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 1.95 dB (Severity: 2)', 'Unfairness: Jain Index = 0.10 (Severity: 2)']",0.09863176087542978,2.9213376,-5.32679818868637,25.578352,5.314695882797242,0.9244431,0.04368385823855696,True,True,True
High Load,0,AI-Fuzzer,Utility,16,0.5333333333333333,2,"['QoS Violation: Avg High Prio SINR = 4.52 dB (Severity: 1)', 'Unfairness: Jain Index = 0.06 (Severity: 2)']",0.05536374984974812,3.50554,-4.707774448394775,27.531248,5.807862949371338,0.8478101,0.031186647078300316,False,True,True
High Load,1,AI-Fuzzer,Utility,20,0.6666666666666666,2,"['QoS Violation: Avg High Prio SINR = 4.34 dB (Severity: 1)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.04493437688138363,4.228135,-4.000705242156982,30.033333,6.619364809989929,0.83601314,0.03795317132067358,False,True,True
High Load,2,AI-Fuzzer,Utility,20,0.6666666666666666,2,"['QoS Violation: Avg High Prio SINR = 4.84 dB (Severity: 1)', 'Unfairness: Jain Index = 0.05 (Severity: 2)']",0.05242776069457925,4.207529,-5.609501934051513,31.427416,4.797067999839783,0.9542171,0.03795317132067357,False,True,True
High Load,3,AI-Fuzzer,Utility,20,0.6666666666666666,3,"['Ping-Pong: 22 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 2.00 dB (Severity: 2)', 'Unfairness: Jain Index = 0.13 (Severity: 2)']",0.1286572439630374,2.7132483,-3.4875847816467287,23.21577,7.305598950386047,0.77649504,0.04368385823855695,True,True,True
High Load,4,AI-Fuzzer,Utility,18,0.6,3,"['Ping-Pong: 22 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.18 dB (Severity: 1)', 'Unfairness: Jain Index = 0.09 (Severity: 2)']",0.08510310002595434,4.6419573,-2.711856925487518,31.900682,8.464837074279785,0.7570865,0.05441425410270464,True,True,True
High Load,5,AI-Fuzzer,Utility,19,0.6333333333333333,3,"['Ping-Pong: 22 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.27 dB (Severity: 1)', 'Unfairness: Jain Index = 0.08 (Severity: 2)']",0.08335681255489258,4.5378885,-3.5845230221748348,30.077251,7.289699292182923,0.6808831,0.039463936418252604,True,True,True
High Load,6,AI-Fuzzer,Utility,16,0.5333333333333333,3,"['Ping-Pong: 19 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 1.66 dB (Severity: 2)', 'Unfairness: Jain Index = 0.07 (Severity: 2)']",0.06738983243288715,4.5602107,-5.062320756912231,31.634153,5.356123757362366,0.8148385,0.05222061777592007,True,True,True
High Load,7,AI-Fuzzer,Utility,18,0.6,3,"['Ping-Pong: 20 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 1.04 dB (Severity: 2)', 'Unfairness: Jain Index = 0.10 (Severity: 2)']",0.09964809133659487,2.3085427,-3.8237592577934265,22.841267,6.865938377380371,0.890283,0.04368385823855696,True,True,True
High Load,8,AI-Fuzzer,Utility,20,0.6666666666666666,2,"['Ping-Pong: 21 UEs oscillating (Severity: 3)', 'Unfairness: Jain Index = 0.23 (Severity: 1)']",0.22914036005790991,4.000033,-5.120781469345093,29.107801,5.301441216468811,0.8386399,0.056522819977498286,True,False,True
High Load,9,AI-Fuzzer,Utility,17,0.5666666666666667,3,"['Ping-Pong: 22 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 2.85 dB (Severity: 2)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.03874465945287463,2.6018488,-5.530659294128418,24.377289,4.9306340456008915,0.9446427,0.04753058661103181,True,True,True
High Load,10,AI-Fuzzer,Utility,24,0.8,3,"['Ping-Pong: 23 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 0.72 dB (Severity: 3)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.04035191136822563,2.7841616,-4.030576336383819,24.52676,6.579853057861328,0.8460296,0.04368385823855695,True,True,True
High Load,11,AI-Fuzzer,Utility,22,0.7333333333333333,3,"['Ping-Pong: 23 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.35 dB (Severity: 1)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.04370025203393665,2.9918263,-5.680140256881714,26.391325,4.724006986618042,0.96392155,0.031186647078300316,True,True,True
High Load,12,AI-Fuzzer,Utility,19,0.6333333333333333,3,"['Ping-Pong: 22 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.78 dB (Severity: 1)', 'Unfairness: Jain Index = 0.07 (Severity: 2)']",0.06593111883219833,3.165165,-3.566093349456787,25.861462,7.221080374717713,0.8193551,0.039463936418252604,True,True,True
High Load,13,AI-Fuzzer,Utility,20,0.6666666666666666,3,"['Ping-Pong: 23 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.58 dB (Severity: 1)', 'Unfairness: Jain Index = 0.14 (Severity: 2)']",0.14360184018282857,3.0375607,-3.1221925139427187,24.736055,7.834271812438965,0.76328456,0.03795317132067358,True,True,True
High Load,14,AI-Fuzzer,Utility,19,0.6333333333333333,3,"['Ping-Pong: 21 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 2.87 dB (Severity: 2)', 'Unfairness: Jain Index = 0.06 (Severity: 2)']",0.058454145110005205,4.4063153,-2.8382617235183716,29.307455,8.301471853256226,0.6579593,0.04628388055534357,True,True,True
High Load,15,AI-Fuzzer,Utility,19,0.6333333333333333,2,"['Ping-Pong: 22 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.79 dB (Severity: 1)']",0.4501488006908815,3.219406,-2.069432634115219,24.195803,9.55543236732483,0.6768677,0.031186647078300316,True,True,False
High Load,16,AI-Fuzzer,Utility,19,0.6333333333333333,3,"['Ping-Pong: 22 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.82 dB (Severity: 1)', 'Unfairness: Jain Index = 0.11 (Severity: 2)']",0.10558724141240723,3.6035357,-4.055934429168701,26.781263,6.542565107345581,0.7621106,0.03795317132067357,True,True,True
High Load,17,AI-Fuzzer,Utility,21,0.7,3,"['Ping-Pong: 23 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 2.64 dB (Severity: 2)', 'Unfairness: Jain Index = 0.10 (Severity: 2)']",0.10050636840209105,5.308896,-3.484693193435669,33.648342,7.334942984580994,0.703752,0.04368385823855695,True,True,True
High Load,18,AI-Fuzzer,Utility,19,0.6333333333333333,3,"['Ping-Pong: 20 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 2.60 dB (Severity: 2)', 'Unfairness: Jain Index = 0.08 (Severity: 2)']",0.0776190897987423,4.2726946,-5.668887519836426,31.178434,4.7342585802078245,0.91521823,0.031186647078300316,True,True,True
High Load,19,AI-Fuzzer,Utility,20,0.6666666666666666,3,"['Ping-Pong: 23 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 1.77 dB (Severity: 2)', 'Unfairness: Jain Index = 0.10 (Severity: 2)']",0.10062790310792363,4.321692,-5.175334358215332,31.655815,5.234411501884461,0.89329934,0.039463936418252604,True,True,True
High Load,0,AI-Fuzzer,ML-Based,27,0.9,2,"['QoS Violation: Avg High Prio SINR = -8.82 dB (Severity: 3)', 'Unfairness: Jain Index = 0.03 (Severity: 2)']",0.03366655953563987,-7.653546,-10.0,7.3423176,1.8810487985610962,5.473656,0.12626704712594095,False,True,True
High Load,1,AI-Fuzzer,ML-Based,18,0.6,2,"['QoS Violation: Avg High Prio SINR = -9.27 dB (Severity: 3)', 'Unfairness: Jain Index = 0.15 (Severity: 2)']",0.15095113904454846,-9.223705,-10.0,2.9716408,1.8810487985610962,5.9768534,0.13905099803813586,False,True,True
High Load,2,AI-Fuzzer,ML-Based,26,0.8666666666666667,2,"['QoS Violation: Avg High Prio SINR = -10.00 dB (Severity: 3)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.04010832804034857,-8.924382,-10.0,4.3586206,1.8810487985610962,6.0100684,0.04232399326952568,False,True,True
High Load,3,AI-Fuzzer,ML-Based,30,1.0,2,"['Ping-Pong: 29 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -10.00 dB (Severity: 3)']",0.9999998410542806,-10.0,-10.0,1.881049,1.8810487985610962,6.3794208,0.054414254102704646,True,True,False
High Load,4,AI-Fuzzer,ML-Based,27,0.9,2,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.92 dB (Severity: 3)']",0.9691344095072493,-9.866368,-10.0,1.9538329,1.8810487985610962,6.236691,0.05332871632831812,True,True,False
High Load,5,AI-Fuzzer,ML-Based,29,0.9666666666666667,2,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.35 dB (Severity: 3)']",0.5143554649192162,-9.469303,-10.0,2.3948138,1.8810487985610962,6.037627,0.04368385823855695,True,True,False
High Load,6,AI-Fuzzer,ML-Based,29,0.9666666666666667,3,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.94 dB (Severity: 3)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.03726859025424715,-8.207279,-10.0,5.954656,1.8810487985610962,5.766401,0.05441425410270464,True,True,True
High Load,7,AI-Fuzzer,ML-Based,28,0.9333333333333333,2,"['Ping-Pong: 29 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.70 dB (Severity: 3)']",0.9533007460112005,-9.880319,-10.0,1.953778,1.8810487985610962,6.2652254,0.046283880555343576,True,True,False
High Load,8,AI-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 29 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -7.44 dB (Severity: 3)', 'Unfairness: Jain Index = 0.05 (Severity: 2)']",0.046409379013728276,-8.05669,-10.0,5.8748403,1.8810487985610962,5.6491327,0.03795317132067357,True,True,True
High Load,9,AI-Fuzzer,ML-Based,25,0.8333333333333334,3,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.46 dB (Severity: 3)', 'Unfairness: Jain Index = 0.03 (Severity: 2)']",0.03421522242703448,-7.427986,-10.0,8.630369,1.8810487985610962,5.6355815,0.07594688007688899,True,True,True
High Load,10,AI-Fuzzer,ML-Based,23,0.7666666666666667,3,"['Ping-Pong: 28 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -10.00 dB (Severity: 3)', 'Unfairness: Jain Index = 0.03 (Severity: 2)']",0.034248939314709695,-8.647662,-10.0,5.6196866,1.8810487985610962,6.0099607,0.13259258686099076,True,True,True
High Load,11,AI-Fuzzer,ML-Based,21,0.7,3,"['Ping-Pong: 26 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.17 dB (Severity: 3)', 'Unfairness: Jain Index = 0.19 (Severity: 2)']",0.18679879357412507,-9.267364,-10.0,2.8826137,1.8810487985610962,6.0096955,0.12009537607105143,True,True,True
High Load,12,AI-Fuzzer,ML-Based,22,0.7333333333333333,3,"['Ping-Pong: 24 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.18 dB (Severity: 3)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.04161287557798094,-8.836454,-10.0,4.500443,1.8810487985610962,5.989844,0.07970397678316173,True,True,True
High Load,13,AI-Fuzzer,ML-Based,29,0.9666666666666667,3,"['Ping-Pong: 24 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.81 dB (Severity: 3)', 'Unfairness: Jain Index = 0.03 (Severity: 2)']",0.03477185255015071,-7.6813917,-10.0,7.635562,1.8810487985610962,5.6504045,0.046283880555343576,True,True,True
High Load,14,AI-Fuzzer,ML-Based,29,0.9666666666666667,3,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -6.66 dB (Severity: 3)', 'Unfairness: Jain Index = 0.07 (Severity: 2)']",0.06618176836201396,-8.525778,-10.0,4.3659835,1.8810487985610962,5.69197,0.04091896066558106,True,True,True
High Load,15,AI-Fuzzer,ML-Based,30,1.0,3,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.59 dB (Severity: 3)', 'Unfairness: Jain Index = 0.03 (Severity: 2)']",0.033841936788122036,-8.632792,-10.0,5.890609,1.8810487985610962,6.032775,0.01969293361459969,True,True,True
High Load,16,AI-Fuzzer,ML-Based,30,1.0,2,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.81 dB (Severity: 3)']",0.5771714307317355,-9.321161,-10.0,2.4332602,1.8810487985610962,5.851615,0.06426897924215509,True,True,False
High Load,17,AI-Fuzzer,ML-Based,25,0.8333333333333334,2,"['Ping-Pong: 30 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -10.00 dB (Severity: 3)']",0.9999976171075741,-9.99878,-10.0,1.8815547,1.8810487985610962,6.3777194,0.06147865076468502,True,True,False
High Load,18,AI-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 29 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -6.67 dB (Severity: 3)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.04195029580790482,-6.6272583,-10.0,10.047596,1.8810487985610962,5.341375,0.07199398080239716,True,True,True
