scenario,iteration,fuzzer_type,algorithm,cell_loads_list_str,avg_overall_sinr,avg_high_prio_sinr,fairness_index,handover_count_iter,ue_locations_str,serving_cell_ids_str,assigned_rsrp_list_str,assigned_sinr_list_str,num_ues_below_qos,sinr_5th_percentile,sinr_50th_percentile,sinr_95th_percentile,load_min,load_max,load_std,fuzzed_load_modifier_str,fuzzed_pos_modifier_str,vulnerabilities
Low Load,0,AI,baseline,"[0.36666666666666664, 0.26666666666666666, 0.36666666666666664]",14.145088699460029,13.480581025282541,0.23135177477519328,16,"[[242.07664489746094, -55.144290924072266], [119.26715850830078, 156.38119506835938], [-57.115901947021484, 140.5845184326172], [1.041276454925537, 98.5741195678711], [105.02176666259766, 65.42932891845703], [-107.56183624267578, 186.6571044921875], [-17.11690902709961, -79.25679016113281], [-137.55496215820312, 82.26557159423828], [120.23706817626953, -148.69961547851562], [60.415931701660156, -63.91569519042969], [107.83665466308594, -80.3513412475586], [132.5019073486328, 5.738218307495117], [217.04153442382812, -95.8912124633789], [-12.875112533569336, -105.87812805175781], [226.99563598632812, 206.0926971435547], [-53.42356872558594, 109.5799560546875], [185.97067260742188, 68.65803527832031], [56.28672409057617, -49.770652770996094], [-105.26020050048828, 216.39520263671875], [213.80291748046875, 98.60700225830078], [-15.993656158447266, -3.362684726715088], [73.08108520507812, 40.23445129394531], [63.46177291870117, 50.48204040527344], [22.6922607421875, 40.134891510009766], [65.34941101074219, -9.592083930969238], [150.7684326171875, 59.50625228881836], [-3.4981560707092285, 65.3057632446289], [-0.06757527589797974, 66.24236297607422], [107.98286437988281, -7.137017726898193], [105.44953155517578, 56.9951171875]]","[2, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 1, 1, 1, 2, 0, 1, 0, 2, 2, 0, 2, 2, 0, 0, 1, 2, 2, 1, 1]","[-75.0394287109375, -83.53401184082031, -79.5435791015625, -64.44029998779297, -46.01835250854492, -42.53124237060547, -51.75646209716797, -80.11074829101562, -67.0259017944336, -63.78066635131836, -59.67755889892578, -53.13179016113281, -71.63692474365234, -56.02886962890625, -80.12831115722656, -66.3077621459961, -59.55381774902344, -51.57022476196289, -70.97860717773438, -84.46493530273438, -18.801067352294922, -49.49720764160156, -46.80128479003906, -40.98704528808594, -33.83866500854492, -59.125640869140625, -60.914913177490234, -54.90478515625, 1.9833470582962036, -40.5681037902832]","[3.43220591545105, 0.4140441119670868, 2.7815933227539062, 13.45079517364502, 28.34770965576172, 31.41456413269043, 25.883731842041016, 9.13749885559082, 8.526790618896484, 11.74470329284668, 6.38653039932251, 20.392276763916016, 19.09723472595215, 24.648555755615234, 11.526493072509766, 5.882686614990234, 17.86681365966797, 8.162431716918945, 17.380863189697266, 1.3760970830917358, 30.47580909729004, -2.829643487930298, 4.201348304748535, 19.713523864746094, 8.58159351348877, 8.818288803100586, 0.5627700090408325, -1.7237247228622437, 64.33294677734375, 24.36612892150879]",2,-0.7617287471890446,10.331995964050293,30.99212436676025,0.26666666666666666,0.36666666666666664,0.04714045207910316,"[-0.02215966425316737, -0.09783246970394033, 0.08107639528385274]","[[-4.087133232138664, -1.8068636240958513], [4.5006196705080495, 4.506071469375561], [0.7343788812328613, 1.3183721216979922], [-0.5155447802168025, -2.0678922830193547], [-1.7133545463008404, 1.7251845607703844], [2.5237452943768, 2.915790437258485], [2.896181427945539, -4.087938969513097], [-0.05579695297418574, -4.424412399833557], [0.4952888232373551, -0.5846949862662303], [3.877041827582998, -1.4908498744792134], [-3.829329835723941, -3.5700831794716414], [2.615106317174723, 1.182180633162611], [-3.9887732387720973, -4.158931938850026], [2.0096913145911994, -4.272369936358064], [3.218600592903563, 2.0624222715649623], [-4.186512193581002, -4.15162285914808], [4.866395785011754, -1.257292042438797], [-1.293578529331091, 3.1279956725750253], [4.472485773838587, 4.860010638228708], [2.5337818525894162, -1.2374041446908421], [-4.164992833013312, 2.7714691592743677], [0.58404249735805, -4.73633025502748], [-1.2353663312195042, 3.1055333078183285], [4.872761293149445, -3.495831088964718], [0.9413071535213513, -1.1910914336897847], [4.699143978146033, 3.4211892313570864], [3.383287047111379, -0.3130684020502974], [-0.851804976623348, -2.2659292806929376], [-4.436245033490729, 3.6472237625505315], [3.129010091300776, 4.9971767328613055]]",['Unfairness: Jain Index = 0.23']
Low Load,1,AI,baseline,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",17.238431541124978,18.40217278401057,0.3068437137395054,16,"[[239.7293701171875, -60.2593879699707], [119.8461685180664, 154.04307556152344], [-54.96630096435547, 138.73606872558594], [6.5983428955078125, 98.55116271972656], [106.857177734375, 61.53450012207031], [-98.88074493408203, 188.6943817138672], [-11.401446342468262, -75.22930145263672], [-144.28660583496094, 77.23335266113281], [122.12545013427734, -154.43002319335938], [59.503265380859375, -64.62913513183594], [105.41398620605469, -71.21041870117188], [135.2666778564453, 10.095212936401367], [211.6748504638672, -93.82882690429688], [-15.744912147521973, -109.64730072021484], [227.74716186523438, 209.8550262451172], [-56.2245979309082, 104.71678924560547], [192.41064453125, 64.14459991455078], [51.613285064697266, -48.875274658203125], [-101.57930755615234, 220.9337615966797], [209.35467529296875, 94.97206115722656], [-8.505460739135742, 5.072596549987793], [71.24482727050781, 42.4161376953125], [65.2847671508789, 43.19258499145508], [26.588014602661133, 46.313018798828125], [69.83704376220703, -14.036479949951172], [146.9484405517578, 64.023193359375], [4.092498779296875, 71.0300521850586], [-0.8497053980827332, 62.3126106262207], [110.93804931640625, -9.272940635681152], [112.99446105957031, 57.56591796875]]","[1, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 1, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1, 2, 2, 0, 1, 2]","[-71.48593139648438, -53.58324432373047, -67.54192352294922, -50.397987365722656, -34.26728820800781, -87.73102569580078, -56.170127868652344, -83.77421569824219, -79.08766174316406, -63.02202224731445, -38.34530258178711, -50.407310485839844, -66.4857177734375, -64.4986801147461, -81.29490661621094, -79.9539566040039, -66.68409729003906, -56.03508758544922, -83.37664794921875, -49.88149642944336, -4.967150688171387, -54.086204528808594, -27.510759353637695, -50.7275390625, -19.952186584472656, -56.294944763183594, -55.54750061035156, -45.07297134399414, -7.509402275085449, -38.20915985107422]","[7.77974796295166, 37.538326263427734, 7.626049518585205, 21.75018310546875, 42.93674850463867, 2.0373594760894775, 10.666017532348633, 2.8674182891845703, 8.171785354614258, -1.532074213027954, 36.82516098022461, 1.7950975894927979, 16.559951782226562, 3.41394305229187, 5.066349029541016, 2.3442838191986084, 2.0225329399108887, 8.531890869140625, 6.309418678283691, 25.121604919433594, 38.864341735839844, 11.692572593688965, 34.089027404785156, 9.766403198242188, 41.527252197265625, 15.847801208496094, 10.632838249206543, 3.0615129470825195, 67.8392333984375, 36.00016784667969]",1,1.8974434971809389,10.199620723724365,42.3024751663208,0.3333333333333333,0.3333333333333333,0.0,"[-0.0048163384921344685, -0.13332837515592816, -0.15409790149120572]","[[-4.335096475394303, -4.094653674969246], [4.484848516747092, 0.7798088039615441], [5.38571805240117, 0.17332181984679607], [2.5007066789263472, 3.8061852663370868], [-1.0402661794345307, -1.277521944034829], [4.3494472998449325, 1.122524807251855], [4.786453629435549, 2.7658550350670303], [-4.3543451371242075, -4.988596204201716], [3.3196212362685613, -0.9396368801534657], [-3.041875570410982, 2.6907677859853965], [-6.054950890433807, 8.596028420275264], [-0.33289539997048284, 4.896470996265253], [-1.6919549484236969, -1.3051804656039894], [-0.5604066977644515, -5.605359574163169], [-3.359671390605788, 0.9297029831037218], [-0.6144356381747773, -4.509231567720844], [3.1419085375883054, -3.1538537677221026], [-1.7368588974080041, 1.852923489192753], [2.3450208377593853, 1.1411470611958332], [-6.28409417152451, 0.992661157451646], [7.271877476506511, 3.480280012417165], [1.3843625099771648, 1.0266215237962737], [-0.00380836903999926, -7.6658228993833575], [1.4531483411169872, 1.8354014871875084], [5.3289310237617915, -2.111668999578515], [-5.64849185675517, 0.38195020360020704], [4.41534540877786, 1.8621150265505408], [-1.5389242385989863, -4.205376747723804], [-1.0199442544935013, -3.363897048713617], [4.0565386443957046, -1.1193420027608516]]",['Unfairness: Jain Index = 0.31']
Low Load,2,AI,baseline,"[0.3333333333333333, 0.5333333333333333, 0.13333333333333333]",17.298020935058595,8.479337930679321,0.3112138093185568,9,"[[238.3958282470703, -61.46324920654297], [115.92691040039062, 154.12615966796875], [-52.92809295654297, 134.3167724609375], [3.753413438796997, 90.88128662109375], [112.52379608154297, 55.377262115478516], [-94.13899230957031, 187.6195831298828], [-12.67301082611084, -76.6021728515625], [-143.13198852539062, 78.21712493896484], [124.30579376220703, -157.46176147460938], [58.42472457885742, -69.54378509521484], [114.83183288574219, -67.44788360595703], [135.16021728515625, 11.349843978881836], [207.52041625976562, -94.86624145507812], [-22.35657501220703, -102.5230941772461], [227.3985595703125, 210.73599243164062], [-61.24851608276367, 101.78962707519531], [196.97689819335938, 57.787715911865234], [46.54723358154297, -43.672725677490234], [-102.25566101074219, 223.59075927734375], [210.7163543701172, 91.3038330078125], [-4.6868109703063965, 5.191115856170654], [72.9542236328125, 47.12544631958008], [69.88188171386719, 38.758018493652344], [24.010473251342773, 50.89954376220703], [72.57769775390625, -15.399497985839844], [145.5209503173828, 63.904056549072266], [8.48766803741455, 77.63229370117188], [-3.422808885574341, 57.69562911987305], [114.85202026367188, -7.369766712188721], [117.3599624633789, 62.975074768066406]]","[1, 2, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 2, 1, 1, 2, 0, 1, 1]","[-60.075660705566406, -45.65937805175781, -78.05159759521484, -60.080718994140625, -51.94092559814453, -76.81681060791016, -52.172821044921875, -70.4823226928711, -72.53211212158203, -40.345367431640625, -73.0318374633789, -61.73707962036133, -84.41120910644531, -74.61474609375, -84.52271270751953, -60.21356201171875, -66.5916519165039, -36.77306365966797, -77.70043182373047, -84.74640655517578, 13.080677032470703, -47.608612060546875, -20.219161987304688, -52.95228958129883, -13.01071548461914, -52.35743713378906, -58.11515808105469, -49.80842590332031, -5.013642311096191, -47.721290588378906]","[28.419506072998047, 29.443361282348633, 6.132321357727051, 2.734679698944092, 29.43691062927246, 5.331484794616699, 25.38855743408203, 7.966466426849365, 22.3360652923584, 15.263973236083984, 2.645709991455078, 2.853018283843994, -4.675839900970459, 6.858771324157715, 3.591778039932251, 2.0835957527160645, 14.023614883422852, 32.046077728271484, 17.27484703063965, -5.496335506439209, 114.07036590576172, -1.7535144090652466, 1.0594719648361206, 4.904685020446777, 15.781506538391113, 27.530553817749023, 5.711153030395508, 20.73770523071289, 60.345664978027344, 26.894472122192383]",3,-3.360793429613113,10.995040655136108,47.61085071563713,0.13333333333333333,0.5333333333333333,0.16329931618554522,"[0.08569373047903137, 0.03725735252340853, 0.0362218997288519]","[[-2.762274309147934, 0.3513020031969294], [0.625228436045802, 2.0012956245595284], [4.968214498961826, -4.663561774562379], [-4.347673387325131, -4.220499305690812], [2.4297913448895683, -3.636462048892425], [1.2245187449034525, -1.7533112210654158], [-0.42680043789289, -2.843368401825861], [3.6610656130454213, 0.8615032416302633], [4.445632635822527, 0.7459624970432959], [-3.7609196940305334, -3.2912956616152456], [4.8907397636784715, 2.2556519733086775], [-4.507212499709103, 2.037810050346648], [-0.878269531903884, -1.9279161317680948], [-3.4593920626946573, 3.399039545565657], [-4.361586210108993, -2.1016453762035967], [-1.9361710617429564, -3.3909471603649965], [0.08184883286870281, -4.882973731891074], [-1.9902448458959086, 4.33629444033064], [-1.8947043065799427, -1.3954061289324837], [-0.26834951765928405, 0.6169337485147475], [3.0870864482074403, -3.0967877684398237], [3.7174637719255728, 2.5754935714388942], [2.2265033466155524, -4.131954262853648], [-4.783593100254153, 0.9401270090808396], [3.631339625231613, 0.8444146414063596], [-2.867651345544692, -4.094801020507868], [1.9959645281773497, 2.217702773178095], [-3.2746829931289136, -4.718096845034637], [-0.9171648677680295, 0.8271870213302215], [2.0600240956719116, 3.099450091529029]]",['Unfairness: Jain Index = 0.31']
Low Load,3,AI,baseline,"[0.23333333333333334, 0.4, 0.36666666666666664]",20.983803746538857,14.165057136211544,0.32137956885924646,13,"[[241.94760131835938, -63.4594841003418], [112.0299301147461, 157.3125457763672], [-58.169525146484375, 130.89137268066406], [7.018447399139404, 86.46735382080078], [112.12000274658203, 53.55097579956055], [-87.05497741699219, 189.5982666015625], [-11.292325019836426, -78.60990142822266], [-146.21636962890625, 81.07981872558594], [120.83870697021484, -165.19534301757812], [64.74063110351562, -64.89031982421875], [122.06805419921875, -69.4141616821289], [139.7577667236328, 5.382137775421143], [198.93153381347656, -89.24835968017578], [-23.23428726196289, -98.01904296875], [223.98736572265625, 215.1366424560547], [-60.4405517578125, 100.99208068847656], [196.07420349121094, 56.25388717651367], [41.42721939086914, -43.873939514160156], [-100.77788543701172, 223.99607849121094], [213.1713104248047, 88.62487030029297], [-1.78631591796875, 9.395309448242188], [76.94751739501953, 52.32701873779297], [63.005672454833984, 34.187416076660156], [26.74318504333496, 55.29254150390625], [73.20667266845703, -18.053495407104492], [143.08892822265625, 63.572120666503906], [9.64860725402832, 86.2192611694336], [1.189300775527954, 54.74275207519531], [122.31288146972656, -4.107110977172852], [117.87399291992188, 69.04285430908203]]","[2, 2, 2, 2, 1, 0, 2, 2, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2, 1, 2, 1, 1, 2, 0, 1, 2]","[-76.38340759277344, -71.08003997802734, -53.75571823120117, -46.27849578857422, -21.27567481994629, -39.55501937866211, -54.795204162597656, -80.59208679199219, -83.91930389404297, -56.100807189941406, -24.461990356445312, -39.817291259765625, -82.63744354248047, -75.19490814208984, -95.24984741210938, -70.69619750976562, -61.031436920166016, -34.26139450073242, -79.8233871459961, -70.85386657714844, 14.458670616149902, -48.483829498291016, -18.776578903198242, -44.122467041015625, 4.218144416809082, -33.38812255859375, -53.98267364501953, -49.241641998291016, -4.80668306350708, -33.36773681640625]","[7.973225116729736, 4.512053966522217, 34.28409194946289, 30.977310180664062, 7.462801456451416, 40.311790466308594, 4.222339630126953, 6.320137023925781, 11.391231536865234, 8.542296409606934, 62.26240158081055, 43.637657165527344, 3.826392650604248, 14.873029708862305, -5.019289970397949, 10.516866683959961, 12.468011856079102, 10.32712173461914, 3.3368682861328125, 0.5477763414382935, 43.757076263427734, 0.648011326789856, -0.01882489211857319, 12.357964515686035, 105.20783996582031, 44.15985870361328, 22.43313217163086, 5.9123430252075195, 70.54194641113281, 11.74065113067627]",2,0.2361456629820169,10.954049110412598,66.81615123748777,0.23333333333333334,0.4,0.07200822998230956,"[0.0568792223842565, 0.05005891503953622, 0.1585269778422396]","[[1.466569504157663, -0.028018702082497127], [0.6527929749784118, 4.182851555893957], [-1.4136169772265177, -3.3211035624622696], [0.5674414742424736, -1.81525614523983], [-3.9545122496540923, 0.276820344047366], [3.595361991828403, 1.1851620950710153], [3.0198999363415253, -4.431822044786893], [-1.2974158033810974, 2.516795754990194], [-1.7464005368362054, -3.0718575437159212], [2.9100442766089016, 6.512444942254885], [3.11921710763375, -3.5828478315668297], [0.3653460833148423, -4.603303361310237], [-4.1466706149082855, 3.3231710151379135], [1.3097027236396546, 0.08412832592434094], [-6.706864278458506, 2.6821175092662135], [3.59971460461707, -1.1592353737795913], [-5.805591414164804, -2.514346659519086], [-2.1287451688519683, -1.548689663816134], [-0.8852743312780258, -2.834229546950339], [1.0803740946169043, 1.453160590364144], [2.780814881860376, 0.4866351558238824], [4.760069314280386, 2.795963342828669], [-7.355530650302436, -3.6085489999957567], [1.3744965613814255, 1.556940933664978], [2.7420682324628154, 0.5703653679030609], [-1.9068027268294834, -2.9487343103207184], [-0.6931373278489956, 3.9438276686283977], [3.8461031739590545, -3.415199713060783], [2.5335387533624956, 2.491549173118961], [-0.1498713097517977, 4.594899823204706]]","['Ping-Pong: 4 UEs oscillating', 'Unfairness: Jain Index = 0.32']"
Low Load,4,AI,baseline,"[0.2, 0.36666666666666664, 0.43333333333333335]",17.535294145345688,15.83700729906559,0.33346768108432845,12,"[[240.951416015625, -67.65064239501953], [105.89820861816406, 156.9431610107422], [-60.35115432739258, 132.08828735351562], [5.423043251037598, 88.95236206054688], [115.34209442138672, 58.274559020996094], [-87.58885955810547, 191.8828887939453], [-13.987812995910645, -75.452880859375], [-146.43995666503906, 88.20370483398438], [114.22510528564453, -173.70095825195312], [69.01885223388672, -68.32743072509766], [121.98722076416016, -67.49005126953125], [139.65496826171875, 0.2325851321220398], [190.57150268554688, -88.8714828491211], [-26.4714298248291, -97.0327377319336], [227.4676971435547, 224.02879333496094], [-65.04264831542969, 103.7948226928711], [205.34014892578125, 60.17555236816406], [44.98846435546875, -48.02687454223633], [-91.35452270507812, 229.08863830566406], [213.2884063720703, 85.03854370117188], [-1.6551899909973145, 9.10304069519043], [76.90866088867188, 58.11489486694336], [65.47508239746094, 33.77155303955078], [27.01398468017578, 54.22782897949219], [71.16799926757812, -16.472209930419922], [146.3361053466797, 68.75259399414062], [11.689867973327637, 94.95359802246094], [-1.6252334117889404, 52.99951934814453], [121.80504608154297, -3.308204174041748], [119.6532974243164, 66.60523986816406]]","[0, 1, 2, 2, 1, 2, 0, 2, 1, 0, 1, 1, 0, 2, 2, 0, 2, 1, 2, 2, 0, 2, 1, 2, 1, 1, 2, 2, 1, 1]","[-67.35650634765625, -41.49770736694336, -76.10484313964844, -31.405746459960938, -71.84627532958984, -80.38956451416016, -49.411827087402344, -77.19074249267578, -78.17518615722656, -55.22666931152344, -26.6392879486084, -44.671180725097656, -83.44003295898438, -76.47418212890625, -84.3300552368164, -72.85081481933594, -62.19988250732422, -31.754253387451172, -81.44873046875, -67.60515594482422, 12.510175704956055, -42.9359130859375, -21.31894874572754, -59.22917938232422, -16.82750701904297, -26.491575241088867, -60.62617874145508, -66.92134094238281, -7.790866374969482, -27.040834426879883]","[5.804938316345215, 31.68614387512207, 8.300124168395996, 14.29065227508545, -1.9750792980194092, 3.5770323276519775, 26.827228546142578, -0.5680028200149536, 4.629659652709961, 11.185855865478516, 56.926456451416016, 27.511470794677734, -3.622817039489746, 5.755209445953369, 10.242500305175781, 4.397951126098633, 19.775875091552734, 48.46136474609375, 5.2939453125, 12.276253700256348, 32.87248229980469, 7.127118110656738, 0.5675804018974304, -1.7844016551971436, 48.899723052978516, 42.81999588012695, 9.606184005737305, 4.020848751068115, 36.4368782043457, 54.71565246582031]",4,-1.8892743587493896,9.924342155456543,52.098484230041485,0.2,0.43333333333333335,0.09813067629253162,"[0.008821343762377403, 0.10707292374303844, -0.12959854695043965]","[[-3.0906305820972837, -1.5608770727032077], [-2.7804700593591383, -0.23654906049039404], [0.7116114891800489, 1.461379672194661], [-5.669968183562085, 4.646852422863722], [0.049418984614884254, 6.9821947434080585], [-4.4183013860013896, 1.4284283794024897], [-2.0441651918363872, 1.277557797392494], [0.4925593103062711, 6.370445422415305], [-4.021085649087182, -4.996205817025595], [0.7334271759959179, -1.8578093604635713], [-4.389921928826395, 1.0474452106744767], [-4.108571582798975, -4.312339937040486], [-3.9112543236287887, -1.364987820352189], [-1.2711962913507873, -3.0808193493548752], [0.23866427403710877, 6.359652021578183], [-3.6068800139749126, 2.4993167672060266], [4.471957111943536, 2.5416267451410315], [5.267875469126675, -5.0251288464937955], [5.611632664890108, 2.2747629411578716], [-0.6423629436309448, 1.3242480938563108], [-0.8376524540154637, -3.640503006775699], [-1.2610575097986931, 1.8161079769877748], [2.0556336028477524, 2.1640608668833208], [-0.3467604065244464, -3.1839341492439974], [-2.0328299323831405, 5.659019068537648], [2.7880220769333754, 1.4367819689325392], [1.631162305053358, 3.761172184243092], [-3.6248781113586794, -1.4251764062000065], [-5.419288601365024, 0.20622963965238827], [0.8636155647485653, -5.0988699991671655]]","['Ping-Pong: 3 UEs oscillating', 'Unfairness: Jain Index = 0.33']"
Low Load,5,AI,baseline,"[0.36666666666666664, 0.4, 0.23333333333333334]",23.584116752942403,15.766518950462341,0.3455217641206933,13,"[[239.00404357910156, -67.94976043701172], [101.67137145996094, 151.18479919433594], [-58.115116119384766, 132.10723876953125], [8.686607360839844, 80.528076171875], [122.58766174316406, 59.01792526245117], [-84.19007110595703, 193.51834106445312], [-18.89349365234375, -72.96490478515625], [-152.13845825195312, 88.2346420288086], [119.4169692993164, -180.62083435058594], [72.26216888427734, -73.36184692382812], [128.83885192871094, -70.08833312988281], [141.16827392578125, -2.8674874305725098], [182.54257202148438, -81.3940200805664], [-21.475053787231445, -92.0674057006836], [226.33070373535156, 225.8423614501953], [-65.02191162109375, 107.46216583251953], [212.05970764160156, 61.17363739013672], [46.794647216796875, -50.93768310546875], [-84.86221313476562, 235.9192352294922], [219.4497833251953, 76.29462432861328], [1.361720323562622, 12.090335845947266], [74.37518310546875, 63.45201110839844], [66.99134826660156, 29.447694778442383], [27.832834243774414, 52.721214294433594], [77.156494140625, -15.686628341674805], [150.94650268554688, 67.75252532958984], [11.12225341796875, 98.15404510498047], [-0.39140963554382324, 55.319549560546875], [128.73236083984375, -5.45944356918335], [115.26024627685547, 72.51263427734375]]","[1, 2, 0, 2, 1, 0, 0, 0, 1, 1, 0, 1, 2, 0, 1, 0, 2, 1, 0, 0, 0, 2, 1, 2, 1, 1, 2, 0, 1, 1]","[-74.1105728149414, -28.066051483154297, -62.11757278442383, -26.604244232177734, -71.19014739990234, -30.19838523864746, -46.7501220703125, -75.30196380615234, -72.78511810302734, -57.95112991333008, -41.19816589355469, -49.4141731262207, -48.65202331542969, -75.14056396484375, -84.943115234375, -56.66197967529297, -62.030479431152344, -24.644336700439453, -76.53215026855469, -78.8069076538086, 6.569425582885742, -42.31228256225586, -22.56692886352539, -40.13981246948242, 0.8635002970695496, -38.55677795410156, -64.43620300292969, -61.68809509277344, -11.034764289855957, -69.91088104248047]","[15.52426528930664, 33.43705749511719, 14.600040435791016, 54.86595153808594, 3.732166290283203, 59.37663269042969, 23.48959732055664, 17.844789505004883, 14.850407600402832, 17.33847427368164, 46.627201080322266, 22.362001419067383, 30.023258209228516, 6.190122604370117, 5.162670612335205, 14.975936889648438, 9.507538795471191, 50.34718322753906, 7.402204990386963, 7.090656757354736, 107.55912780761719, 14.109587669372559, 7.413816452026367, -0.20179909467697144, 64.18206024169922, 0.5360898375511169, -2.3962883949279785, 6.831789016723633, 51.31483459472656, 3.4261274337768555]",2,0.13025092482566847,14.913172245025635,62.01961784362791,0.23333333333333334,0.4,0.07200822998230956,"[0.024928117390954047, 0.018780107343061417, 0.062425399861237546]","[[-4.046916040174451, 2.0127159151783225], [-1.6883015967476478, -4.831028068823617], [3.3260264615045694, 1.3210789516864447], [0.449826773877654, -6.377023757854267], [5.358801052314606, 1.7770829755375344], [-0.637159707393367, 1.6151346995596552], [-4.30673316863031, 1.1142511869229312], [-4.5484729126549395, -1.8046108418336049], [7.627795216707442, -3.1749661970086795], [-0.3412591451174045, -4.289659791873624], [2.5047445045936607, -3.322724877279925], [-2.36588294007622, -1.5870320266430507], [-3.973614398948798, 5.874650067190955], [5.879298126656813, 1.9991094402612954], [-5.281029930763596, 0.537413744256989], [1.2744597425905688, 3.507216431571668], [2.0601070161185517, -0.47664944932270215], [3.58614864420999, -2.707502430780686], [3.255296113783086, 4.9478784549704224], [5.7775259720191485, -4.372191691179317], [2.2516811517283832, -0.5667533057256372], [-3.1973187713118394, 2.4874138400566643], [0.5242007709762844, -0.8944313269118211], [-0.21732676987445276, -6.093787097665546], [5.846544477949632, 4.540933365120323], [3.7369368671038186, -3.1809785287555465], [-0.406017984959524, -1.45740892748335], [0.15148952999583565, -0.30172660814977925], [3.5192535766391124, -2.44565904685199], [-4.725382210457475, 4.141108793759251]]","['Ping-Pong: 4 UEs oscillating', 'Unfairness: Jain Index = 0.35']"
Low Load,6,AI,baseline,"[0.2, 0.5, 0.3]",18.962373101214567,19.365237936377525,0.2693212730158122,15,"[[239.5713348388672, -68.17863464355469], [97.57784271240234, 146.8329315185547], [-58.09516525268555, 127.12494659423828], [17.144256591796875, 77.81546020507812], [120.70307922363281, 56.2513427734375], [-78.85147094726562, 195.35850524902344], [-21.174314498901367, -74.07696533203125], [-154.18565368652344, 92.30506896972656], [116.44993591308594, -186.4895477294922], [72.89820861816406, -71.66079711914062], [134.8876953125, -73.95696258544922], [141.7027130126953, -8.23563289642334], [182.5052947998047, -75.83538818359375], [-17.477558135986328, -90.92091369628906], [230.6331024169922, 221.2788848876953], [-65.12832641601562, 111.04228973388672], [211.0807342529297, 60.53501510620117], [41.02344512939453, -52.41154861450195], [-80.9331283569336, 236.06907653808594], [223.6582489013672, 73.26145935058594], [4.558021068572998, 21.45035743713379], [77.10838317871094, 63.52812194824219], [63.5163459777832, 26.43942642211914], [24.56230926513672, 60.51976013183594], [76.16307067871094, -14.380537986755371], [154.0253448486328, 73.39044952392578], [14.815014839172363, 97.41181182861328], [3.189103126525879, 56.027442932128906], [135.96902465820312, -2.978064775466919], [110.72306823730469, 77.83409118652344]]","[1, 0, 0, 2, 0, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 0, 1, 1, 2, 1, 0, 2, 2, 2, 1, 0, 2, 1, 1, 1]","[-77.80877685546875, -83.80903625488281, -73.82241821289062, -64.05709838867188, -62.6175537109375, -36.49378204345703, -58.98753356933594, -89.018310546875, -82.19501495361328, -70.29544067382812, -41.36071014404297, -51.71046447753906, -73.76982879638672, -63.137088775634766, -81.54414367675781, -56.70074462890625, -63.38482666015625, -71.67472076416016, -75.75022888183594, -72.85607147216797, 2.806983232498169, -46.02735900878906, -23.642663955688477, -17.226364135742188, -3.754538059234619, -75.46508026123047, -41.39652633666992, -51.2380256652832, -8.416823387145996, -32.029579162597656]","[3.3906311988830566, 3.927015781402588, -2.726450204849243, 20.58304786682129, 3.690552234649658, 49.364933013916016, 8.704601287841797, 0.1383681744337082, 2.947920560836792, 1.8403630256652832, 33.46925354003906, 8.948373794555664, 23.336515426635742, 15.188791275024414, 3.1402695178985596, 14.124640464782715, 16.082523345947266, 4.829064846038818, 13.716687202453613, 16.824115753173828, 66.12553405761719, 8.732885360717773, 39.08970642089844, 10.431469917297363, 66.8307876586914, 2.5999984741210938, 40.73649978637695, 0.9136183261871338, 92.57286834716797, -0.6833934187889099]",2,-0.3136007018387316,9.689921855926514,66.513423538208,0.2,0.5,0.12472191289246472,"[0.006279613521075349, -0.069951709738381, 0.16506590492385462]","[[-1.0212694304271646, 2.7705136910579378], [-2.6343434815393287, -2.6326133215066125], [0.5870102946908707, -3.4045198301704707], [3.8361333820553343, -0.9946701596432255], [-3.716701698118017, -1.7595766482248258], [0.8484361918225063, 3.149826839595298], [0.55284301465343, -2.595409299646827], [0.06293978154343588, 2.7010599832407527], [-0.5834847920881088, -2.4852979074976793], [-0.936073063055102, 2.3301340403679207], [1.5957254716833895, -4.455732433762864], [-3.5632774466687205, -4.184459786851392], [4.235294665700214, 3.6222317052833675], [4.371232453147928, -1.258394520131502], [1.0091532359822155, -5.304218497585484], [1.4018594127802084, 2.5984248212388237], [-5.481416456772243, -2.502181417589345], [-4.923049599084932, -1.592391673771092], [0.7417729196337777, -0.2526206755983178], [3.262365246857277, 1.8760493022768454], [3.460790705572962, 6.145845396316531], [1.209605201117844, -3.2065343169208234], [-2.55478723735314, 0.612421267472461], [-5.0192591530925075, 3.2094720110785375], [-0.7906431996902361, 3.7298414571058895], [2.092703836389635, 3.5721756283185453], [3.839580892545653, -4.467065015876155], [2.252578478341637, -2.7345230358272743], [4.8929690561189005, 2.7840297412596593], [-4.962349971967761, 4.274163218022034]]","['Ping-Pong: 6 UEs oscillating', 'Unfairness: Jain Index = 0.27']"
