scenario,iteration,fuzzer_type,algorithm,handover_count,handover_rate,vulnerability_count,vulnerabilities_list,jain_fairness_index,avg_sinr_db,sinr_5th_percentile_db,avg_throughput_mbps,throughput_5th_percentile_mbps,avg_transmission_time_ms,load_std,has_ping_pong,has_qoe_violation,has_unfairness
Emergency (BS Outage),0,Random-Fuzzer,ML-Based,26,0.8666666666666667,2,"['QoS Violation: Avg High Prio SINR = -0.21 dB', 'Unfairness: Jain Index = 0.15']",0.14916085890219966,3.0992389,-10.0,29.514555,1.8810487985610962,1.5858397,0.04554200340426488,False,True,True
Emergency (BS Outage),1,Random-Fuzzer,ML-Based,27,0.9,2,"['QoS Violation: Avg High Prio SINR = -8.28 dB', 'Unfairness: Jain Index = 0.39']",0.3893506437556971,-8.686259,-10.0,3.1387866,1.8810487985610962,5.481446,0.1970147578604578,False,True,True
Emergency (BS Outage),2,Random-Fuzzer,ML-Based,13,0.43333333333333335,2,"['QoS Violation: Avg High Prio SINR = -8.91 dB', 'Unfairness: Jain Index = 0.03']",0.033835145541480385,-7.6619444,-10.0,7.776485,1.8810487985610962,5.6227527,0.17929904670172717,False,True,True
Emergency (BS Outage),3,Random-Fuzzer,ML-Based,19,0.6333333333333333,3,"['Ping-Pong: 20 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -9.35 dB', 'Unfairness: Jain Index = 0.15']",0.14521168878203294,-9.173926,-10.0,3.0109231,1.8810487985610962,5.921469,0.15396007178390017,True,True,True
Emergency (BS Outage),4,Random-Fuzzer,ML-Based,18,0.6,3,"['Ping-Pong: 19 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -8.35 dB', 'Unfairness: Jain Index = 0.09']",0.08852518123408513,-8.550638,-10.0,4.15608,1.8810487985610962,5.677899,0.17638342073763935,True,True,True
Emergency (BS Outage),5,Random-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 22 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -9.70 dB', 'Unfairness: Jain Index = 0.03']",0.033577430245790386,-8.220823,-10.0,6.740603,1.8810487985610962,5.825762,0.09888264649460884,True,True,True
Emergency (BS Outage),6,Random-Fuzzer,ML-Based,25,0.8333333333333334,3,"['Ping-Pong: 27 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -8.95 dB', 'Unfairness: Jain Index = 0.36']",0.3624977540432305,-9.222504,-10.0,2.6806798,1.8810487985610962,5.8804107,0.19701475786045783,True,True,True
Emergency (BS Outage),7,Random-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 29 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -6.03 dB', 'Unfairness: Jain Index = 0.04']",0.03982077180806407,-7.598868,-10.0,7.8826838,1.8810487985610962,5.5585876,0.08432740427115677,True,True,True
Emergency (BS Outage),8,Random-Fuzzer,ML-Based,23,0.7666666666666667,3,"['Ping-Pong: 28 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -8.79 dB', 'Unfairness: Jain Index = 0.13']",0.13197306467839545,-9.516184,-10.0,2.7013986,1.8810487985610962,6.1818724,0.18499249234015477,True,True,True
Emergency (BS Outage),9,Random-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 28 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB', 'Unfairness: Jain Index = 0.06']",0.06237561210463307,-8.556978,-10.0,5.292165,1.8810487985610962,5.938315,0.08606629658238703,True,True,True
Emergency (BS Outage),10,Random-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 28 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB', 'Unfairness: Jain Index = 0.31']",0.3132663761265255,-9.60925,-10.0,2.3620312,1.8810487985610962,6.1589227,0.17170172241850537,True,True,True
Emergency (BS Outage),11,Random-Fuzzer,ML-Based,26,0.8666666666666667,3,"['Ping-Pong: 29 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -3.77 dB', 'Unfairness: Jain Index = 0.11']",0.11369374540326886,-2.3088171,-10.0,23.33846,1.8810487985610962,4.3972783,0.08944271909999159,True,True,True
Emergency (BS Outage),12,Random-Fuzzer,ML-Based,25,0.8333333333333334,3,"['Ping-Pong: 27 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -9.53 dB', 'Unfairness: Jain Index = 0.03']",0.034037551271250376,-7.1443024,-10.0,8.652581,1.8810487985610962,5.440997,0.09189365834726813,True,True,True
Emergency (BS Outage),13,Random-Fuzzer,ML-Based,26,0.8666666666666667,3,"['Ping-Pong: 26 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -6.67 dB', 'Unfairness: Jain Index = 0.03']",0.03386370454594797,-7.485217,-10.0,7.9291563,1.8810487985610962,5.5094113,0.14298407059684806,True,True,True
Emergency (BS Outage),14,Random-Fuzzer,ML-Based,26,0.8666666666666667,3,"['Ping-Pong: 27 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -7.51 dB', 'Unfairness: Jain Index = 0.04']",0.03840991090401862,-8.234121,-10.0,5.1292567,1.8810487985610962,5.495068,0.07302967433402215,True,True,True
Emergency (BS Outage),15,Random-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 29 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB', 'Unfairness: Jain Index = 0.07']",0.06686686535991572,-7.173755,-10.0,10.95622,1.8810487985610962,5.8243437,0.10183501544346311,True,True,True
Emergency (BS Outage),16,Random-Fuzzer,ML-Based,25,0.8333333333333334,3,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -6.67 dB', 'Unfairness: Jain Index = 0.03']",0.03357034508743707,-8.30441,-10.0,6.684516,1.8810487985610962,5.904489,0.0834443704689715,True,True,True
Emergency (BS Outage),17,Random-Fuzzer,ML-Based,27,0.9,3,"['Ping-Pong: 29 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -6.76 dB', 'Unfairness: Jain Index = 0.03']",0.03361264041807887,-8.488177,-10.0,6.374616,1.8810487985610962,6.01249,0.08861067572167504,True,True,True
Emergency (BS Outage),18,Random-Fuzzer,ML-Based,24,0.8,2,"['Ping-Pong: 26 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -9.21 dB']",0.735790627480841,-9.530592,-10.0,2.207165,1.8810487985610962,5.9562287,0.20548046676563256,True,True,False
Emergency (BS Outage),19,Random-Fuzzer,ML-Based,9,0.3,3,"['Ping-Pong: 25 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -9.87 dB', 'Unfairness: Jain Index = 0.32']",0.3159233358517213,-9.41509,-10.0,2.4943995,1.8810487985610962,5.9779615,0.20548046676563256,True,True,True
High Load,0,AI-Fuzzer,Baseline,20,0.6666666666666666,2,"['QoS Violation: Avg High Prio SINR = 3.88 dB', 'Unfairness: Jain Index = 0.33']",0.32928259160830886,4.080563,-5.422041392326355,29.453981,4.9800708293914795,0.84925187,0.03637972167250478,False,True,True
High Load,1,AI-Fuzzer,Baseline,17,0.5666666666666667,1,['Unfairness: Jain Index = 0.16'],0.15950263205085596,7.0396757,-3.9056710362434384,41.67291,6.766135573387146,0.7438048,0.03795317132067357,False,False,True
High Load,2,AI-Fuzzer,Baseline,21,0.7,1,['Unfairness: Jain Index = 0.11'],0.11107236265152977,6.2876005,-3.828357923030853,37.659184,6.840276288986206,0.6832606,0.03795317132067357,False,False,True
High Load,3,AI-Fuzzer,Baseline,22,0.7333333333333333,2,"['Ping-Pong: 23 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.1944136199024322,8.814555,-4.0747230052948,48.990196,6.534908056259155,0.7174025,0.03637972167250478,True,False,True
High Load,4,AI-Fuzzer,Baseline,22,0.7333333333333333,2,"['Ping-Pong: 25 UEs oscillating', 'Unfairness: Jain Index = 0.16']",0.1609519115628851,8.580829,-6.013644099235535,47.752403,4.443534696102143,0.79069215,0.04232399326952568,True,False,True
High Load,5,AI-Fuzzer,Baseline,21,0.7,2,"['Ping-Pong: 22 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.18767028416887374,9.069151,-4.5946252822875975,49.90032,5.890304946899414,0.67113024,0.04091896066558105,True,False,True
High Load,6,AI-Fuzzer,Baseline,17,0.5666666666666667,2,"['Ping-Pong: 22 UEs oscillating', 'Unfairness: Jain Index = 0.28']",0.28188721163368285,10.951748,-5.208185195922852,58.341995,5.214774537086487,0.6886347,0.03473506995302339,True,False,True
High Load,7,AI-Fuzzer,Baseline,17,0.5666666666666667,2,"['Ping-Pong: 19 UEs oscillating', 'Unfairness: Jain Index = 0.25']",0.24843001023356917,11.067477,-3.2577040553092953,56.458538,7.767119765281678,0.48426044,0.029251459650058015,True,False,True
High Load,8,AI-Fuzzer,Baseline,19,0.6333333333333333,2,"['Ping-Pong: 18 UEs oscillating', 'Unfairness: Jain Index = 0.24']",0.23915024171015264,11.132174,-3.5183345675468445,58.01439,7.264178824424744,0.5994247,0.052220617775920054,True,False,True
High Load,9,AI-Fuzzer,Baseline,18,0.6,2,"['Ping-Pong: 19 UEs oscillating', 'Unfairness: Jain Index = 0.17']",0.16603766566177008,8.157988,-4.7097315073013295,46.159817,6.060660219192505,0.78947186,0.046283880555343576,True,False,True
High Load,10,AI-Fuzzer,Baseline,24,0.8,2,"['Ping-Pong: 20 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.19206403554452933,8.260212,-4.261302423477173,46.286205,6.2830253601074215,0.65948075,0.03795317132067358,True,False,True
High Load,11,AI-Fuzzer,Baseline,18,0.6,2,"['Ping-Pong: 22 UEs oscillating', 'Unfairness: Jain Index = 0.25']",0.2494992639259895,11.011847,-2.8206363797187803,56.85486,8.29892258644104,0.55725455,0.04232399326952568,True,False,True
High Load,12,AI-Fuzzer,Baseline,19,0.6333333333333333,2,"['Ping-Pong: 22 UEs oscillating', 'Unfairness: Jain Index = 0.31']",0.308343368816814,13.1261,-3.0587146043777462,65.50844,8.266262459754945,0.49461868,0.04232399326952568,True,False,True
High Load,13,AI-Fuzzer,Baseline,26,0.8666666666666667,2,"['Ping-Pong: 24 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.19447934842600823,11.363544,-2.159162163734436,56.841534,9.378337907791138,0.44412476,0.03637972167250478,True,False,True
High Load,14,AI-Fuzzer,Baseline,21,0.7,2,"['Ping-Pong: 26 UEs oscillating', 'Unfairness: Jain Index = 0.16']",0.1641811240547186,9.109569,-1.7366287231445312,48.10992,10.130129718780518,0.50244975,0.03795317132067358,True,False,True
High Load,15,AI-Fuzzer,Baseline,24,0.8,2,"['Ping-Pong: 25 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.19381289346724062,8.991511,-3.808069145679474,48.95813,6.869379639625549,0.60327065,0.053328716328318114,True,False,True
High Load,16,AI-Fuzzer,Baseline,16,0.5333333333333333,2,"['Ping-Pong: 25 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.1930577864727667,8.642788,-2.7378844439983365,47.529156,8.478033828735352,0.62717813,0.06051995898477312,True,False,True
High Load,17,AI-Fuzzer,Baseline,17,0.5666666666666667,3,"['Ping-Pong: 22 UEs oscillating', 'QoS Violation: Avg High Prio SINR = 3.37 dB', 'Unfairness: Jain Index = 0.22']",0.21561342713535017,9.021707,-4.92456521987915,49.532814,5.526002025604249,0.6589653,0.04232399326952568,True,True,True
High Load,18,AI-Fuzzer,Baseline,20,0.6666666666666666,2,"['Ping-Pong: 20 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.18791997352235842,9.102289,-2.8288572669029235,49.151604,8.281330013275147,0.57617635,0.045002650310107584,True,False,True
High Load,19,AI-Fuzzer,Baseline,18,0.6,2,"['Ping-Pong: 21 UEs oscillating', 'Unfairness: Jain Index = 0.20']",0.20063790846026602,9.379104,-3.1643544912338255,50.03611,7.861206412315369,0.5833476,0.05332871632831812,True,False,True
High Load,0,AI-Fuzzer,Utility,16,0.5333333333333333,1,['Unfairness: Jain Index = 0.09'],0.09490682371611717,7.160236,-4.089099192619323,40.67175,6.610243558883667,0.6241264,0.03637972167250478,False,False,True
High Load,1,AI-Fuzzer,Utility,21,0.7,1,['Unfairness: Jain Index = 0.11'],0.11422744330479605,6.648374,-2.632130968570709,38.816555,8.59424810409546,0.63231343,0.03795317132067358,False,False,True
High Load,2,AI-Fuzzer,Utility,23,0.7666666666666667,1,['Unfairness: Jain Index = 0.10'],0.09997816343169305,7.715802,-3.143534922599792,42.532593,7.937830042839051,0.5643899,0.04500265031010757,False,False,True
High Load,3,AI-Fuzzer,Utility,24,0.8,2,"['Ping-Pong: 25 UEs oscillating', 'Unfairness: Jain Index = 0.13']",0.13265820927889566,8.185992,-1.682800281047821,44.250973,10.226105499267579,0.535384,0.04091896066558105,True,False,True
High Load,4,AI-Fuzzer,Utility,21,0.7,2,"['Ping-Pong: 26 UEs oscillating', 'Unfairness: Jain Index = 0.22']",0.22010482706165616,10.11404,-2.7062368988990784,53.182217,8.479562616348266,0.5387529,0.04091896066558106,True,False,True
High Load,5,AI-Fuzzer,Utility,18,0.6,2,"['Ping-Pong: 24 UEs oscillating', 'Unfairness: Jain Index = 0.13']",0.12526453273913377,8.153364,-3.2661072373390194,44.747227,7.655265283584595,0.59198433,0.03300857495127505,True,False,True
High Load,6,AI-Fuzzer,Utility,21,0.7,2,"['Ping-Pong: 22 UEs oscillating', 'Unfairness: Jain Index = 0.23']",0.23182321396760283,11.6778145,-5.122896194458008,59.75192,5.296325850486755,0.5656315,0.03795317132067358,True,False,True
High Load,7,AI-Fuzzer,Utility,22,0.7333333333333333,2,"['Ping-Pong: 23 UEs oscillating', 'Unfairness: Jain Index = 0.16']",0.16480856463844865,9.331756,-2.8655187010765073,49.89051,8.228177547454834,0.5703146,0.03637972167250478,True,False,True
High Load,8,AI-Fuzzer,Utility,24,0.8,2,"['Ping-Pong: 25 UEs oscillating', 'Unfairness: Jain Index = 0.16']",0.16349901702223463,8.6612,-4.061345243453979,47.69039,6.595782709121704,0.6361729,0.04368385823855695,True,False,True
High Load,9,AI-Fuzzer,Utility,22,0.7333333333333333,2,"['Ping-Pong: 24 UEs oscillating', 'Unfairness: Jain Index = 0.21']",0.20596469821891003,10.482695,-2.747545456886291,54.081406,8.422826862335205,0.49683,0.03795317132067358,True,False,True
High Load,10,AI-Fuzzer,Utility,24,0.8,2,"['Ping-Pong: 25 UEs oscillating', 'Unfairness: Jain Index = 0.14']",0.13540573037911305,8.72523,-4.247564578056336,47.254818,6.300397253036499,0.60339254,0.04500265031010758,True,False,True
High Load,11,AI-Fuzzer,Utility,19,0.6333333333333333,2,"['Ping-Pong: 23 UEs oscillating', 'Unfairness: Jain Index = 0.24']",0.2444976023151087,12.740168,-3.5535976648330685,62.91337,7.344584131240845,0.43472674,0.04091896066558105,True,False,True
High Load,12,AI-Fuzzer,Utility,22,0.7333333333333333,2,"['Ping-Pong: 22 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.19141200660309424,10.118664,-1.3120024800300594,52.113445,11.148489856719971,0.47959214,0.04874541750684142,True,False,True
High Load,13,AI-Fuzzer,Utility,21,0.7,2,"['Ping-Pong: 21 UEs oscillating', 'Unfairness: Jain Index = 0.20']",0.20177862686206324,9.32527,-3.537055110931396,50.33966,7.310064339637757,0.601951,0.03637972167250478,True,False,True
High Load,14,AI-Fuzzer,Utility,21,0.7,2,"['Ping-Pong: 22 UEs oscillating', 'Unfairness: Jain Index = 0.14']",0.14490338675026793,8.503055,-2.7031238317489623,45.735596,8.505377554893494,0.5465352,0.03637972167250478,True,False,True
High Load,15,AI-Fuzzer,Utility,23,0.7666666666666667,2,"['Ping-Pong: 22 UEs oscillating', 'Unfairness: Jain Index = 0.27']",0.2669336270225991,11.872546,-3.2276277780532836,61.029743,7.717268490791321,0.5508014,0.03637972167250478,True,False,True
High Load,16,AI-Fuzzer,Utility,22,0.7333333333333333,2,"['Ping-Pong: 26 UEs oscillating', 'Unfairness: Jain Index = 0.30']",0.30413691852766794,11.846743,-2.7522193431854247,60.26821,8.41873745918274,0.49452364,0.045002650310107584,True,False,True
High Load,17,AI-Fuzzer,Utility,25,0.8333333333333334,2,"['Ping-Pong: 25 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.18960368977801012,9.443572,-2.4290997326374053,49.921936,8.943881177902222,0.51786983,0.031186647078300316,True,False,True
High Load,18,AI-Fuzzer,Utility,23,0.7666666666666667,2,"['Ping-Pong: 26 UEs oscillating', 'Unfairness: Jain Index = 0.22']",0.22489056879268485,12.308857,-1.7057923793792722,60.723164,10.23668360710144,0.39689532,0.04091896066558106,True,False,True
High Load,19,AI-Fuzzer,Utility,22,0.7333333333333333,2,"['Ping-Pong: 25 UEs oscillating', 'Unfairness: Jain Index = 0.18']",0.18275342792748156,9.311761,-3.6176649808883665,50.510696,7.1246425151824955,0.625185,0.04232399326952568,True,False,True
High Load,0,AI-Fuzzer,ML-Based,30,1.0,2,"['QoS Violation: Avg High Prio SINR = -7.89 dB', 'Unfairness: Jain Index = 0.04']",0.043849232432316684,-8.483521,-10.0,4.995132,1.8810487985610962,5.80953,0.06051995898477312,False,True,True
High Load,1,AI-Fuzzer,ML-Based,29,0.9666666666666667,2,"['QoS Violation: Avg High Prio SINR = -10.00 dB', 'Unfairness: Jain Index = 0.04']",0.037584330349994186,-8.590119,-10.0,4.8352804,1.8810487985610962,5.75953,0.042323993269525684,False,True,True
High Load,2,AI-Fuzzer,ML-Based,29,0.9666666666666667,2,"['QoS Violation: Avg High Prio SINR = -6.74 dB', 'Unfairness: Jain Index = 0.07']",0.06551446887057599,-8.65883,-10.0,4.8249817,1.8810487985610962,5.925134,0.08043433955331684,False,True,True
High Load,3,AI-Fuzzer,ML-Based,30,1.0,2,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB']",0.9999998410542806,-10.0,-10.0,1.881049,1.8810487985610962,6.3794208,0.07594688007688899,True,True,False
High Load,4,AI-Fuzzer,ML-Based,28,0.9333333333333333,2,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB']",0.994872251671891,-9.950739,-10.0,1.9048551,1.8810487985610962,6.3209023,0.05108849045109135,True,True,False
High Load,5,AI-Fuzzer,ML-Based,30,1.0,2,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB']",0.9999998410542806,-10.0,-10.0,1.881049,1.8810487985610962,6.3794208,0.047530586611031815,True,True,False
High Load,6,AI-Fuzzer,ML-Based,26,0.8666666666666667,2,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB']",0.5685869487606339,-9.7227335,-10.0,2.1592119,1.8810487985610962,6.2058897,0.15571596179311883,True,True,False
High Load,7,AI-Fuzzer,ML-Based,27,0.9,3,"['Ping-Pong: 29 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -9.98 dB', 'Unfairness: Jain Index = 0.03']",0.034139243477683365,-7.7323685,-10.0,6.997492,1.8810487985610962,5.485272,0.05855550620448644,True,True,True
High Load,8,AI-Fuzzer,ML-Based,30,1.0,2,"['Ping-Pong: 29 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB']",0.9999998410542806,-10.0,-10.0,1.881049,1.8810487985610962,6.3794208,0.06147865076468502,True,True,False
High Load,9,AI-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB', 'Unfairness: Jain Index = 0.37']",0.37372629179456146,-9.4473095,-10.0,2.433793,1.8810487985610962,5.996187,0.07671302143535244,True,True,True
High Load,10,AI-Fuzzer,ML-Based,29,0.9666666666666667,2,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB']",0.7080893209733375,-9.765253,-10.0,2.087763,1.8810487985610962,6.2162633,0.08043433955331684,True,True,False
High Load,11,AI-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -6.87 dB', 'Unfairness: Jain Index = 0.04']",0.04112966135106645,-7.6629515,-10.0,5.9284863,1.8810487985610962,5.252927,0.06781104593013224,True,True,True
High Load,12,AI-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -6.95 dB', 'Unfairness: Jain Index = 0.10']",0.09631682921709794,-8.77836,-10.0,4.4584265,1.8810487985610962,5.97387,0.05547855544155052,True,True,True
High Load,13,AI-Fuzzer,ML-Based,29,0.9666666666666667,3,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -9.21 dB', 'Unfairness: Jain Index = 0.03']",0.03358033372042516,-8.348765,-10.0,6.72257,1.8810487985610962,5.988665,0.05547855544155051,True,True,True
High Load,14,AI-Fuzzer,ML-Based,27,0.9,2,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB']",0.9999998410542806,-10.0,-10.0,1.881049,1.8810487985610962,6.3794208,0.058555506204486435,True,True,False
High Load,15,AI-Fuzzer,ML-Based,29,0.9666666666666667,3,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB', 'Unfairness: Jain Index = 0.03']",0.03352790531395184,-8.64703,-10.0,6.3720345,1.8810487985610962,6.1439757,0.049930699897395465,True,True,True
High Load,16,AI-Fuzzer,ML-Based,30,1.0,3,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB', 'Unfairness: Jain Index = 0.13']",0.1285215189597629,-9.244273,-10.0,2.919472,1.8810487985610962,5.9441447,0.08605437521705771,True,True,True
High Load,17,AI-Fuzzer,ML-Based,27,0.9,3,"['Ping-Pong: 30 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -10.00 dB', 'Unfairness: Jain Index = 0.06']",0.06339967954742859,-9.204313,-10.0,3.3813255,1.8810487985610962,6.040299,0.08806947647727112,True,True,True
High Load,18,AI-Fuzzer,ML-Based,29,0.9666666666666667,3,"['Ping-Pong: 29 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -7.50 dB', 'Unfairness: Jain Index = 0.04']",0.03700785429523692,-8.975383,-10.0,4.5319667,1.8810487985610962,6.04957,0.05441425410270464,True,True,True
High Load,19,AI-Fuzzer,ML-Based,26,0.8666666666666667,3,"['Ping-Pong: 29 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -7.50 dB', 'Unfairness: Jain Index = 0.06']",0.05531218806583838,-8.420108,-10.0,4.7024975,1.8810487985610962,5.635591,0.047530586611031815,True,True,True
High Load,0,Random-Fuzzer,Baseline,14,0.4666666666666667,2,"['QoS Violation: Avg High Prio SINR = 4.10 dB', 'Unfairness: Jain Index = 0.08']",0.07967768605479185,5.465575,-5.055327343940735,34.788765,5.427271032333374,0.7630792,0.04874541750684142,False,True,True
High Load,1,Random-Fuzzer,Baseline,18,0.6,1,['Unfairness: Jain Index = 0.22'],0.21934076444061829,11.186628,-1.023255655169487,56.596214,11.491714715957642,0.4482385,0.04500265031010758,False,False,True
High Load,2,Random-Fuzzer,Baseline,19,0.6333333333333333,1,['Unfairness: Jain Index = 0.17'],0.1737779444340324,10.231497,-3.443816256523132,52.378925,7.466730165481568,0.4880716,0.04232399326952568,False,False,True
High Load,3,Random-Fuzzer,Baseline,18,0.6,2,"['Ping-Pong: 20 UEs oscillating', 'Unfairness: Jain Index = 0.21']",0.21255961095508205,9.302909,-3.50564934015274,51.200066,7.287902760505676,0.7473484,0.03473506995302339,True,False,True
High Load,4,Random-Fuzzer,Baseline,18,0.6,2,"['Ping-Pong: 21 UEs oscillating', 'Unfairness: Jain Index = 0.15']",0.15314808531440943,7.872895,-4.218019247055054,44.54385,6.336848592758178,0.6717569,0.05222061777592006,True,False,True
High Load,5,Random-Fuzzer,Baseline,18,0.6,2,"['Ping-Pong: 19 UEs oscillating', 'Unfairness: Jain Index = 0.26']",0.2586946816660442,12.493031,-2.672662949562073,62.513775,8.529836797714234,0.46799907,0.04091896066558106,True,False,True
High Load,6,Random-Fuzzer,Baseline,18,0.6,2,"['Ping-Pong: 21 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.19152144435807678,10.829007,-5.223600125312805,55.880962,5.193151926994324,0.6650172,0.04091896066558105,True,False,True
High Load,7,Random-Fuzzer,Baseline,16,0.5333333333333333,2,"['Ping-Pong: 20 UEs oscillating', 'Unfairness: Jain Index = 0.16']",0.15517903178992112,9.441742,-3.0971810817718506,49.669086,7.894619345664978,0.53008664,0.04091896066558105,True,False,True
High Load,8,Random-Fuzzer,Baseline,18,0.6,2,"['Ping-Pong: 19 UEs oscillating', 'Unfairness: Jain Index = 0.11']",0.10521664140008319,7.5057883,-2.7870155811309814,41.908104,8.366271662712098,0.56969345,0.024934509479915604,True,False,True
High Load,9,Random-Fuzzer,Baseline,20,0.6666666666666666,2,"['Ping-Pong: 19 UEs oscillating', 'Unfairness: Jain Index = 0.29']",0.28889386282934454,12.59768,-2.223903238773346,63.33651,9.27773756980896,0.5821504,0.04368385823855695,True,False,True
High Load,10,Random-Fuzzer,Baseline,18,0.6,2,"['Ping-Pong: 20 UEs oscillating', 'Unfairness: Jain Index = 0.17']",0.16819906547452837,9.832637,-2.2133658647537233,50.83679,9.284901857376099,0.5972545,0.04091896066558105,True,False,True
High Load,11,Random-Fuzzer,Baseline,20,0.6666666666666666,2,"['Ping-Pong: 22 UEs oscillating', 'Unfairness: Jain Index = 0.18']",0.1784978674732969,9.10163,-7.212561488151549,50.553955,4.125816774368287,0.89811456,0.03637972167250478,True,False,True
High Load,12,Random-Fuzzer,Baseline,17,0.5666666666666667,2,"['Ping-Pong: 19 UEs oscillating', 'Unfairness: Jain Index = 0.20']",0.19504745615052452,10.15767,-2.462109476327896,52.80876,8.911422204971315,0.50934297,0.05222061777592006,True,False,True
High Load,13,Random-Fuzzer,Baseline,17,0.5666666666666667,2,"['Ping-Pong: 19 UEs oscillating', 'Unfairness: Jain Index = 0.12']",0.12066318344815642,8.860801,-4.7811713218688965,48.15452,5.679991555213928,0.68937343,0.03637972167250478,True,False,True
High Load,14,Random-Fuzzer,Baseline,17,0.5666666666666667,2,"['Ping-Pong: 18 UEs oscillating', 'Unfairness: Jain Index = 0.22']",0.2199103061191909,9.540641,-3.381928789615631,51.611305,7.455246925354004,0.61695755,0.039463936418252604,True,False,True
High Load,15,Random-Fuzzer,Baseline,18,0.6,2,"['Ping-Pong: 19 UEs oscillating', 'Unfairness: Jain Index = 0.24']",0.24107369254288216,10.657667,-2.9752876996994018,55.73129,8.060579085350037,0.55523014,0.03795317132067357,True,False,True
High Load,16,Random-Fuzzer,Baseline,18,0.6,2,"['Ping-Pong: 21 UEs oscillating', 'Unfairness: Jain Index = 0.25']",0.2490901199886973,10.809918,-5.005935859680175,56.56354,5.8691237449646,0.64379746,0.03795317132067357,True,False,True
High Load,17,Random-Fuzzer,Baseline,16,0.5333333333333333,2,"['Ping-Pong: 20 UEs oscillating', 'Unfairness: Jain Index = 0.16']",0.16366002747572558,9.626542,-1.7050328135490413,50.041653,10.349045848846437,0.47951737,0.04368385823855695,True,False,True
High Load,18,Random-Fuzzer,Baseline,10,0.3333333333333333,2,"['Ping-Pong: 15 UEs oscillating', 'Unfairness: Jain Index = 0.16']",0.1616368289083013,8.167403,-5.2357278108596805,45.581306,5.170867252349853,0.6569541,0.03637972167250478,True,False,True
High Load,19,Random-Fuzzer,Baseline,17,0.5666666666666667,2,"['Ping-Pong: 14 UEs oscillating', 'Unfairness: Jain Index = 0.18']",0.17885710870532956,8.96103,-3.8577478408813475,48.443726,6.930312299728394,0.5951564,0.03795317132067358,True,False,True
