scenario,iteration,fuzzer_type,algorithm,handover_count,handover_rate,vulnerability_count,vulnerabilities_list,jain_fairness_index,avg_sinr_db,sinr_5th_percentile_db,avg_throughput_mbps,throughput_5th_percentile_mbps,avg_transmission_time_ms,load_std,has_ping_pong,has_qoe_violation,has_unfairness,is_critical_failure
Stable Mobility,0,AI-Fuzzing,Baseline,12,0.3,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.10']",0.10494599784671875,4.311018,-10.0,35.53705,1.8810487985610962,1.6482208,0.10239479419165322,False,True,True,False
Stable Mobility,1,AI-Fuzzing,Baseline,24,0.6,1,['Unfairness: Jain Index = 0.10'],0.09724794473812723,6.76665,-9.563321590423584,41.07227,2.070386677980423,1.0247166,0.08096988606253311,False,False,True,False
Stable Mobility,2,AI-Fuzzing,Baseline,10,0.25,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.05']",0.04886852631900458,-2.4888313,-10.0,16.697643,1.8810487985610962,3.3045235,0.0852666884736666,False,True,True,False
Stable Mobility,3,AI-Fuzzing,Baseline,32,0.8,1,['Unfairness: Jain Index = 0.12'],0.11988147360162146,8.42307,-0.8907392978668213,44.67672,11.759815406799316,0.48370036,0.05125964319431187,True,False,True,False
Stable Mobility,4,AI-Fuzzing,Baseline,25,0.625,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.07']",0.07380951056775463,3.794539,-10.0,32.199627,1.8810487985610962,1.520999,0.06906814144933471,True,True,True,False
Stable Mobility,5,AI-Fuzzing,Baseline,24,0.6,3,"['Ping-Pong: 9 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.07']",0.06837484835790505,2.6282904,-10.0,31.003916,1.8810487985610962,2.2797916,0.0764319091394025,True,True,True,False
Stable Mobility,6,AI-Fuzzing,Baseline,28,0.7,3,"['Ping-Pong: 12 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.20']",0.19804891448273187,5.701232,-10.0,42.364098,1.8810487985610962,1.8253491,0.13868919884962572,True,True,True,False
Stable Mobility,7,AI-Fuzzing,Baseline,24,0.6,4,"['Ping-Pong: 14 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.09', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.09112189448101167,3.5287945,-10.0,31.030405,1.8810487985610962,1.4180311,0.04948716593053936,True,True,True,True
Stable Mobility,8,AI-Fuzzing,Baseline,0,0.0,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.05']",0.05269078680811743,-4.0939226,-10.0,14.7392,1.8810487985610962,4.054056,0.04948716593053936,False,True,True,False
Stable Mobility,9,AI-Fuzzing,Baseline,21,0.525,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.08']",0.08420711152666362,1.0550282,-10.0,26.873585,1.8810487985610962,2.5656095,0.10151907431108498,False,True,True,False
Stable Mobility,10,AI-Fuzzing,Baseline,25,0.625,0,[],0.23265379822031906,8.08976,-7.714233160018921,48.959667,3.0900662302970887,1.0897051,0.04764880022902262,False,False,False,False
Stable Mobility,11,AI-Fuzzing,Baseline,20,0.5,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.08']",0.07652866092662076,1.4666259,-10.0,27.829258,1.8810487985610962,2.376265,0.08835226340609273,True,True,True,False
Stable Mobility,12,AI-Fuzzing,Baseline,25,0.625,2,"['Ping-Pong: 7 UEs oscillating', 'Unfairness: Jain Index = 0.15']",0.15053610353306077,6.327825,-7.122378325462341,41.527275,3.5153115630149845,1.1703756,0.06226998490772392,True,False,True,False
Stable Mobility,13,AI-Fuzzing,Baseline,19,0.475,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.11']",0.10538022872690903,2.4054272,-10.0,29.903269,1.8810487985610962,1.8730648,0.07405871911902757,True,True,True,False
Stable Mobility,14,AI-Fuzzing,Baseline,26,0.65,3,"['Ping-Pong: 9 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.10']",0.10300567604726812,0.17652635,-10.0,26.72456,1.8810487985610962,3.0253632,0.13343958351621002,True,True,True,False
Stable Mobility,0,AI-Fuzzing,Baseline,11,0.275,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.06']",0.06345137116234965,0.83413374,-10.0,26.500683,1.8810487985610962,2.7212431,0.1200552593855115,False,True,True,False
Stable Mobility,1,AI-Fuzzing,Baseline,24,0.6,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.19']",0.19492070344885515,6.307528,-10.0,44.866283,1.8810487985610962,1.8144398,0.131416924949815,False,True,True,False
Stable Mobility,2,AI-Fuzzing,Baseline,20,0.5,1,['QoS Violation: 5th Percentile Throughput = 1.88 Mbps'],0.21552562015096158,7.2866197,-10.0,48.225273,1.8810487985610962,1.6824287,0.11077187442336303,False,True,False,False
Stable Mobility,3,AI-Fuzzing,Baseline,23,0.575,2,"['Ping-Pong: 11 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.18825456334386237,7.876033,-9.494295978546143,46.97516,2.1020043909549715,1.0901201,0.0970219836229009,True,False,True,False
Stable Mobility,4,AI-Fuzzing,Baseline,21,0.525,2,"['Ping-Pong: 9 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps']",0.27105365570064677,10.584112,-10.0,58.351746,1.8810487985610962,1.046482,0.09035079029052513,True,True,False,False
Stable Mobility,5,AI-Fuzzing,Baseline,19,0.475,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.11']",0.10854902771562129,3.2925758,-10.0,33.65296,1.8810487985610962,2.0991406,0.08096988606253311,True,True,True,False
Stable Mobility,6,AI-Fuzzing,Baseline,18,0.45,2,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps']",0.22490629665166265,3.4392536,-10.0,40.05308,1.8810487985610962,2.923941,0.06776309271789385,True,True,False,False
Stable Mobility,7,AI-Fuzzing,Baseline,15,0.375,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.06']",0.05521288817324491,-1.5844653,-10.0,19.193409,1.8810487985610962,3.0564253,0.07284313590846836,True,True,True,False
Stable Mobility,8,AI-Fuzzing,Baseline,18,0.45,3,"['Ping-Pong: 5 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.16']",0.15593469513129565,6.4478745,-10.0,43.449314,1.8810487985610962,1.4658368,0.10996288798814753,True,True,True,False
Stable Mobility,9,AI-Fuzzing,Baseline,14,0.35,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.15']",0.14817136201616637,2.9641488,-10.0,34.310223,1.8810487985610962,2.1873064,0.09133365608960302,True,True,True,False
Stable Mobility,10,AI-Fuzzing,Baseline,21,0.525,2,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps']",0.2657825559757828,9.232027,-10.0,54.763844,1.8810487985610962,1.4190121,0.09609731462195507,True,True,False,False
Stable Mobility,11,AI-Fuzzing,Baseline,27,0.675,2,"['Ping-Pong: 9 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.1857658278701101,8.425804,-4.451147532463073,47.90548,6.076169848442078,0.73926336,0.045736601695948925,True,False,True,False
Stable Mobility,12,AI-Fuzzing,Baseline,15,0.375,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.17']",0.1717894700355071,3.8715687,-10.0,38.550285,1.8810487985610962,2.4309363,0.08630747123996124,True,True,True,False
Stable Mobility,13,AI-Fuzzing,Baseline,25,0.625,3,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.20']",0.19878483040243863,6.8405685,-10.0,45.92653,1.8810487985610962,1.5298141,0.06776309271789385,True,True,True,False
Stable Mobility,14,AI-Fuzzing,Baseline,12,0.3,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.13']",0.1292280443407048,0.15270539,-10.0,27.511097,1.8810487985610962,3.2033248,0.06368769464331074,True,True,True,False
Stable Mobility,0,AI-Fuzzing,Baseline,17,0.425,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.12']",0.11842679916682237,5.905895,-10.0,40.897026,1.8810487985610962,1.5660826,0.06368769464331074,False,True,True,False
Stable Mobility,1,AI-Fuzzing,Baseline,18,0.45,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.18']",0.17738458990831982,9.1821785,-10.0,51.330284,1.8810487985610962,1.044819,0.06507452556531643,False,True,True,False
Stable Mobility,2,AI-Fuzzing,Baseline,19,0.475,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.19']",0.18526206768673012,8.7285,-10.0,49.384693,1.8810487985610962,1.011575,0.06226998490772391,False,True,True,False
Stable Mobility,3,AI-Fuzzing,Baseline,25,0.625,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.18']",0.180664651257351,7.004654,-10.0,44.708107,1.8810487985610962,1.2805469,0.05780862162942374,True,True,True,False
Stable Mobility,4,AI-Fuzzing,Baseline,19,0.475,3,"['Ping-Pong: 9 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.12']",0.11742699493128694,3.2945523,-10.0,33.629692,1.8810487985610962,2.0621173,0.06643241156335097,True,True,True,False
Stable Mobility,5,AI-Fuzzing,Baseline,19,0.475,3,"['Ping-Pong: 8 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.09']",0.09406712075640268,2.0809233,-10.0,28.578424,1.8810487985610962,1.9911726,0.09326832040857568,True,True,True,False
Stable Mobility,6,AI-Fuzzing,Baseline,16,0.4,1,['QoS Violation: 5th Percentile Throughput = 1.88 Mbps'],0.21498355525206786,7.9796343,-10.0,49.338173,1.8810487985610962,1.4510553,0.0775912892228587,True,True,False,False
Stable Mobility,7,AI-Fuzzing,Baseline,22,0.55,0,[],0.28118792910910234,10.597902,-7.256392741203308,57.53108,3.4254808962345127,0.8850945,0.03711537444790452,True,False,False,False
Stable Mobility,8,AI-Fuzzing,Baseline,19,0.475,1,['Unfairness: Jain Index = 0.11'],0.10915047875429018,6.0371156,-7.831155896186829,38.034924,3.024301010370255,0.9878807,0.06081923702116572,True,False,True,False
Stable Mobility,9,AI-Fuzzing,Baseline,18,0.45,3,"['Ping-Pong: 9 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.09']",0.08728105205575047,2.0081105,-10.0,30.079056,1.8810487985610962,2.4381206,0.0831460480487344,True,True,True,False
Stable Mobility,10,AI-Fuzzing,Baseline,25,0.625,3,"['Ping-Pong: 8 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.16']",0.16064829537213915,3.8799834,-10.0,35.93335,1.8810487985610962,1.9540333,0.09974457174120673,True,True,True,False
Stable Mobility,11,AI-Fuzzing,Baseline,23,0.575,3,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.12']",0.11709097119676445,3.250864,-10.0,34.11637,1.8810487985610962,2.0895853,0.12299410969801833,True,True,True,False
Stable Mobility,12,AI-Fuzzing,Baseline,11,0.275,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.11']",0.1098659455919629,-2.0732017,-10.0,18.9824,1.8810487985610962,3.4664254,0.11157499537009508,True,True,True,False
Stable Mobility,13,AI-Fuzzing,Baseline,19,0.475,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.16']",0.15578366306717567,2.000363,-10.0,32.597515,1.8810487985610962,2.6927042,0.08096988606253311,True,True,True,False
Stable Mobility,14,AI-Fuzzing,Baseline,28,0.7,1,['Unfairness: Jain Index = 0.14'],0.1442547269473793,4.7430687,-9.408532190322877,36.595337,2.1419590294361117,1.4031128,0.10063573431146695,True,False,True,False
Stable Mobility,0,AI-Fuzzing,Baseline,22,0.55,1,['Unfairness: Jain Index = 0.15'],0.14638450966185435,7.1596894,-5.777878308296203,43.12536,4.644036841392517,0.8906282,0.06776309271789385,False,False,True,False
Stable Mobility,1,AI-Fuzzing,Baseline,26,0.65,1,['Unfairness: Jain Index = 0.11'],0.10869058550862924,8.063982,-7.759609818458557,45.056328,3.0716954171657562,0.8211969,0.05297284633639759,False,False,True,False
Stable Mobility,2,AI-Fuzzing,Baseline,16,0.4,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.10']",0.10224572622451993,1.7744064,-10.0,28.638647,1.8810487985610962,2.2602217,0.11627728997214076,False,True,True,False
Stable Mobility,3,AI-Fuzzing,Baseline,17,0.425,3,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.17']",0.16801495278228798,5.157612,-10.0,40.933815,1.8810487985610962,1.9398358,0.1058252313573504,True,True,True,False
Stable Mobility,4,AI-Fuzzing,Baseline,22,0.55,2,"['Ping-Pong: 5 UEs oscillating', 'Unfairness: Jain Index = 0.13']",0.12690751589714425,8.726418,-4.1035114288330075,47.71759,6.4888304471969604,0.63757586,0.04573660169594892,True,False,True,False
Stable Mobility,5,AI-Fuzzing,Baseline,18,0.45,3,"['Ping-Pong: 9 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.13']",0.13330946922001036,2.392683,-10.0,32.345257,1.8810487985610962,2.4519362,0.1455986936474251,True,True,True,False
Stable Mobility,6,AI-Fuzzing,Baseline,20,0.5,3,"['Ping-Pong: 8 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.18']",0.1806567874794848,-1.5117425,-10.0,16.44685,1.8810487985610962,2.5498912,0.0852666884736666,True,True,True,False
Stable Mobility,7,AI-Fuzzing,Baseline,22,0.55,2,"['Ping-Pong: 6 UEs oscillating', 'Unfairness: Jain Index = 0.15']",0.1509213526543175,7.579033,-7.63268506526947,45.232353,3.1575140178203585,0.9751528,0.056242913385798655,True,False,True,False
Stable Mobility,8,AI-Fuzzing,Baseline,19,0.475,3,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.16']",0.15643763412931366,5.2060966,-10.0,38.036724,1.8810487985610962,1.3955394,0.0764319091394025,True,True,True,False
Stable Mobility,9,AI-Fuzzing,Baseline,22,0.55,2,"['Ping-Pong: 8 UEs oscillating', 'Unfairness: Jain Index = 0.12']",0.11831905176051813,4.7332654,-8.900011444091797,35.89791,2.394724518060684,1.3486137,0.03462628469583093,True,False,True,False
Stable Mobility,10,AI-Fuzzing,Baseline,21,0.525,3,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.06']",0.056485695633925345,0.15411386,-10.0,22.748972,1.8810487985610962,2.4112883,0.0923060570237149,True,True,True,False
Stable Mobility,11,AI-Fuzzing,Baseline,29,0.725,3,"['Ping-Pong: 10 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.10']",0.103116945110739,0.82583654,-10.0,25.595213,1.8810487985610962,2.277619,0.10749940673780294,True,True,True,False
Stable Mobility,12,AI-Fuzzing,Baseline,22,0.55,3,"['Ping-Pong: 9 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.04']",0.04447882149377609,0.030022334,-10.0,22.70744,1.8810487985610962,2.483113,0.08314604804873439,True,True,True,False
Stable Mobility,13,AI-Fuzzing,Baseline,23,0.575,3,"['Ping-Pong: 10 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.11']",0.109108785236118,-0.44149008,-10.0,25.781305,1.8810487985610962,3.4053178,0.13209458577790664,True,True,True,False
Stable Mobility,14,AI-Fuzzing,Baseline,20,0.5,3,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.09']",0.08879015657804246,-1.3493049,-10.0,22.0841,1.8810487985610962,3.1974385,0.12867059667608444,True,True,True,False
Stable Mobility,0,AI-Fuzzing,Baseline,9,0.225,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.10']",0.09726289963120417,2.6806202,-10.0,32.24038,1.8810487985610962,2.2839293,0.08096988606253311,False,True,True,False
Stable Mobility,1,AI-Fuzzing,Baseline,19,0.475,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.12']",0.1230376293994043,4.862338,-10.0,37.50319,1.8810487985610962,1.6746773,0.1083267920578793,False,True,True,False
Stable Mobility,2,AI-Fuzzing,Baseline,22,0.55,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.19']",0.19336335290403847,7.864085,-10.0,48.76803,1.8810487985610962,1.5140787,0.08206518066482897,False,True,True,False
Stable Mobility,3,AI-Fuzzing,Baseline,17,0.425,3,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.15']",0.1458257458652425,4.2880425,-10.0,39.0891,1.8810487985610962,2.396284,0.11704264005838527,True,True,True,False
Stable Mobility,4,AI-Fuzzing,Baseline,23,0.575,3,"['Ping-Pong: 9 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.16']",0.15784254328396644,6.474304,-10.0,43.36257,1.8810487985610962,1.4845806,0.06226998490772392,True,True,True,False
Stable Mobility,5,AI-Fuzzing,Baseline,22,0.55,3,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.17']",0.16501028689149969,6.945365,-10.0,45.203163,1.8810487985610962,1.4936274,0.09133365608960303,True,True,True,False
Stable Mobility,6,AI-Fuzzing,Baseline,25,0.625,3,"['Ping-Pong: 8 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.19']",0.18732523395077247,6.8675804,-10.0,45.615772,1.8810487985610962,1.5441817,0.06906814144933471,True,True,True,False
Stable Mobility,7,AI-Fuzzing,Baseline,22,0.55,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.12']",0.12000210511762616,4.187951,-10.0,35.595356,1.8810487985610962,1.7742443,0.02201576429631778,True,True,True,False
Stable Mobility,8,AI-Fuzzing,Baseline,21,0.525,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.11']",0.10752837648576424,3.2358127,-10.0,32.614315,1.8810487985610962,1.9914634,0.10063573431146694,True,True,True,False
Stable Mobility,9,AI-Fuzzing,Baseline,21,0.525,2,"['Ping-Pong: 8 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps']",0.2353754623233006,7.9732676,-10.0,49.05368,1.8810487985610962,1.2957156,0.06226998490772391,True,True,False,False
Stable Mobility,10,AI-Fuzzing,Baseline,17,0.425,3,"['Ping-Pong: 8 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.13']",0.13061833533949693,5.030824,-10.0,38.725647,1.8810487985610962,1.6126903,0.0703489842985436,True,True,True,False
Stable Mobility,11,AI-Fuzzing,Baseline,25,0.625,2,"['Ping-Pong: 8 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.18944762075326285,8.574524,-4.2896731138229365,47.603752,6.360514402389527,0.77379775,0.049487165930539354,True,False,True,False
Stable Mobility,12,AI-Fuzzing,Baseline,20,0.5,2,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps']",0.22356062960573583,5.6791706,-10.0,45.49589,1.8810487985610962,2.4100013,0.11550686877711591,True,True,False,False
Stable Mobility,13,AI-Fuzzing,Baseline,21,0.525,3,"['Ping-Pong: 12 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.12']",0.12030545778679981,3.26345,-10.0,33.763817,1.8810487985610962,2.0805125,0.06906814144933471,True,True,True,False
Stable Mobility,14,AI-Fuzzing,Baseline,19,0.475,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.08']",0.08202220587733573,-0.4767828,-10.0,23.248095,1.8810487985610962,2.8891144,0.0787335988751736,True,True,True,False
Stable Mobility,0,AI-Fuzzing,Baseline,23,0.575,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.10']",0.10344829291006338,7.6564255,-10.0,44.45254,1.8810487985610962,1.017571,0.045736601695948925,False,True,True,False
Stable Mobility,1,AI-Fuzzing,Baseline,8,0.2,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.04']",0.03891166441685755,-2.3347073,-10.0,17.062048,1.8810487985610962,3.2221045,0.04164965639175215,False,True,True,False
Stable Mobility,2,AI-Fuzzing,Baseline,17,0.425,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.15']",0.1497562781372631,5.4345284,-10.0,39.8545,1.8810487985610962,1.5227655,0.06643241156335097,False,True,True,False
Stable Mobility,3,AI-Fuzzing,Baseline,19,0.475,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.14']",0.14261442810476532,4.6239953,-10.0,38.089592,1.8810487985610962,1.8726559,0.10582523135735039,True,True,True,False
Stable Mobility,4,AI-Fuzzing,Baseline,18,0.45,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.13']",0.13480638199916725,5.76296,-10.0,40.683647,1.8810487985610962,1.4507458,0.07759128922285868,True,True,True,False
Stable Mobility,5,AI-Fuzzing,Baseline,22,0.55,3,"['Ping-Pong: 5 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.15']",0.14561776358045747,1.8863981,-10.0,32.724476,1.8810487985610962,2.8969617,0.10666560373620056,True,True,True,False
Stable Mobility,6,AI-Fuzzing,Baseline,22,0.55,3,"['Ping-Pong: 8 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.17']",0.17312958633900455,4.295286,-10.0,39.51946,1.8810487985610962,2.3958316,0.12727521200861044,True,True,True,False
Stable Mobility,7,AI-Fuzzing,Baseline,23,0.575,1,['Ping-Pong: 10 UEs oscillating'],0.23777509883699832,11.3684635,-3.2378297090530395,57.20324,7.6636798620224,0.44721907,0.07034898429854361,True,False,False,False
Stable Mobility,8,AI-Fuzzing,Baseline,12,0.3,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.12']",0.11793405532468784,2.5875854,-10.0,31.916555,1.8810487985610962,2.288506,0.11473127431577863,True,True,True,False
Stable Mobility,9,AI-Fuzzing,Baseline,18,0.45,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.09']",0.08609730984745641,3.4053311,-10.0,30.861877,1.8810487985610962,1.4906484,0.08733585186169633,True,True,True,False
Stable Mobility,10,AI-Fuzzing,Baseline,13,0.325,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.18']",0.18234782674355557,3.8669305,-10.0,37.338337,1.8810487985610962,2.1795728,0.07759128922285868,True,True,True,False
Stable Mobility,11,AI-Fuzzing,Baseline,16,0.4,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.12']",0.12233006549708683,2.6704495,-10.0,31.663021,1.8810487985610962,2.1204739,0.09035079029052513,True,True,True,False
Stable Mobility,12,AI-Fuzzing,Baseline,16,0.4,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.10']",0.10327089046470062,3.71175,-10.0,33.143253,1.8810487985610962,1.6576109,0.07759128922285868,True,True,True,False
Stable Mobility,13,AI-Fuzzing,Baseline,20,0.5,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.11']",0.10830126148301865,4.4438314,-10.0,36.02143,1.8810487985610962,1.7210579,0.06776309271789385,True,True,True,False
Stable Mobility,14,AI-Fuzzing,Baseline,24,0.6,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.04']",0.04446588461888319,1.0293034,-10.0,24.153172,1.8810487985610962,2.0519109,0.07160692019915507,True,True,True,False
Stable Mobility,0,AI-Fuzzing,Baseline,20,0.5,1,['Unfairness: Jain Index = 0.18'],0.18088762851322768,11.321027,-1.7200206041336057,56.130287,10.160980606079102,0.3940454,0.08096988606253311,False,False,True,False
Stable Mobility,1,AI-Fuzzing,Baseline,22,0.55,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.12']",0.12415769430120148,6.986806,-10.0,43.853836,1.8810487985610962,1.3194503,0.039447717918525936,False,True,True,False
Stable Mobility,2,AI-Fuzzing,Baseline,14,0.35,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.16']",0.16222732164310988,3.2210248,-10.0,35.933453,1.8810487985610962,2.3483882,0.07284313590846836,False,True,True,False
Stable Mobility,3,AI-Fuzzing,Baseline,13,0.325,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.18']",0.1751200292268026,3.739481,-10.0,38.24955,1.8810487985610962,2.46145,0.1091479056424009,True,True,True,False
Stable Mobility,4,AI-Fuzzing,Baseline,13,0.325,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.08']",0.07839810242521981,0.24291468,-10.0,25.364264,1.8810487985610962,2.8824334,0.10996288798814752,True,True,True,False
